"Year","Site_code","Location","Sample_location","Leaf","Rep","Days","T_mu","DD","k_microbe","k_microbe_day","k_microbe_dd","k_invert","k_invert_day","k_invert_dd"
2013,"COL","US2","1_U2","alder",2,35,5.73142857142857,200.6,0.262364264467491,0.00749612184192831,0.00130789762944911,0.123572052721764,0.0035306300777647,0.000616012226928038
2013,"COL","US2","1_U2","alder",3,35,5.73142857142857,200.6,0.286656957036536,0.00819019877247245,0.00142899779180726,0.0925274310398039,0.00264364088685154,0.000461253395013978
2013,"COL","US2","1_U2","alder",4,35,5.73142857142857,200.6,0.0312525435041043,0.00089292981440298,0.000155795331525944,0.295140817739457,0.00843259479255591,0.00147129021804316
2013,"COL","US2","1_U2","alder",5,35,5.73142857142857,200.6,0.26637228586503,0.00761063673900085,0.00132787779593734,0.705967868989007,0.0201705105425431,0.0035192815004437
2013,"COL","US2","1_U2","alder",6,35,5.73142857142857,200.6,0.258372243197954,0.0073820640913701,0.00128799722431682,0.591775501463352,0.0169078714703815,0.00295002742504163
2013,"DUR","DS","3_D","alder",1,42,7.10238095238095,298.3,0.431967048853671,0.0102849297346112,0.00144809604040788,0.0610247018377746,0.00145296909137559,0.000204574930733405
2013,"DUR","DS","3_D","alder",2,42,7.10238095238095,298.3,0.376653410869618,0.00896793835403853,0.00126266647961656,0.0661398025045451,0.00157475720248917,0.000221722435482887
2013,"DUR","DS","3_D","alder",3,42,7.10238095238095,298.3,0.579818495252942,0.0138052022679272,0.00194374286038532,0.263965545834465,0.00628489394843964,0.000884899583756168
2013,"DUR","DS","3_D","alder",4,42,7.10238095238095,298.3,0.413187154202075,0.00983778938576368,0.0013851396386258,0.0358344530092161,0.000853201262124192,0.000120128907171358
2013,"DUR","DS","3_D","alder",5,42,7.10238095238095,298.3,0.446287102628419,0.0106258833959147,0.00149610158440637,0.0161293819298838,0.00038403290309247,5.40710088162379e-05
2013,"DUR","DS","3_D","alder",6,42,7.10238095238095,298.3,0.431967048853671,0.0102849297346112,0.00144809604040788,0.0358344530092161,0.000853201262124192,0.000120128907171358
2013,"DUR","US1","2_U1","alder",1,42,6.59523809523809,277,0.363290183057452,0.00864976626327266,0.00131151690634459,0,0,0
2013,"DUR","US1","2_U1","alder",2,42,6.59523809523809,277,0.354479553375297,0.00843998936607849,0.00127970957897219,NA,NA,NA
2013,"DUR","US1","2_U1","alder",3,42,6.59523809523809,277,0.394753452513237,0.00939889172650563,0.00142510271665428,NA,NA,NA
