"Year","Site","Location","Total_TU_mu","Total_TU_med","Total_TU_max","Metal_TU_mu","Metal_TU_med","Metal_TU_max","Fung_TU_mu","Herb_TU_mu","Insect_TU_mu","Other_TU_mu","Pharma_TU_mu","Fung_TU_med","Herb_TU_med","Insect_TU_med","Other_TU_med","Pharma_TU_med","Fung_TU_max","Herb_TU_max","Insect_TU_max","Other_TU_max","Pharma_TU_max"
"2013","HOC","U2",0.00382484561743541,0.00382484561743541,0.006747707030713,NA,NA,NA,1.311162867e-05,5.51030554671e-06,0.00021010100365,0.00358564795025215,1.047472931655e-05,1.311162867e-05,5.51030554671e-06,0.00021010100365,0.00358564795025215,1.047472931655e-05,2.358479734e-05,8.55197738342e-06,0.0004198946667,0.006742260305703,2.09171679331e-05
"2013","HOR","D",0.00486208104590653,0.00486208104590653,0.00822704109597006,NA,NA,NA,0.000243250898985,0.00012563121831225,0.0022137458343,0.001612922033952,0.00066653106035728,0.000243250898985,0.00012563121831225,0.0022137458343,0.001612922033952,0.00066653106035728,0.00048650179797,0.0002504967561245,0.004427481625,0.001733862816566,0.00132869810030956
"2013","HOR","U1",1.935412201815e-05,1.935412201815e-05,3.85453754863e-05,NA,NA,NA,1.565429506e-05,2.872038939e-06,1.1712742e-07,9.395269415e-08,6.16707905e-07,1.565429506e-05,2.872038939e-06,1.1712742e-07,9.395269415e-08,6.16707905e-07,3.130859012e-05,5.659593978e-06,2.251243e-07,1.244104383e-07,1.22765665e-06
"2013","HOR","U2",1.935412201815e-05,1.935412201815e-05,3.85453754863e-05,NA,NA,NA,1.565429506e-05,2.872038939e-06,1.1712742e-07,9.395269415e-08,6.16707905e-07,1.565429506e-05,2.872038939e-06,1.1712742e-07,9.395269415e-08,6.16707905e-07,3.130859012e-05,5.659593978e-06,2.251243e-07,1.244104383e-07,1.22765665e-06
"2013","KER","D",0.0197306261829722,0.0197306261829722,0.0289688622107956,NA,NA,NA,6.697562772e-05,8.62330392205e-05,0.008724030306,0.0098628689457495,0.00099051826428217,6.697562772e-05,8.62330392205e-05,0.008724030306,0.0098628689457495,0.00099051826428217,0.00011182698564,0.000168505939241,0.016818083897,0.009916536979239,0.00195390840967564
"2013","KER","U1",0.000481963894834355,0.000481963894834355,0.00066868714638871,NA,NA,NA,1.8168020805e-05,9.09582643225e-05,5.025585e-07,0.000367629453396,4.705597810855e-06,1.8168020805e-05,9.09582643225e-05,5.025585e-07,0.000367629453396,4.705597810855e-06,2.954901241e-05,0.000179449464145,8.95551e-07,0.000449381923212,9.41119562171e-06
"2013","KER","U2",0.000481963894834355,0.000481963894834355,0.00066868714638871,NA,NA,NA,1.8168020805e-05,9.09582643225e-05,5.025585e-07,0.000367629453396,4.705597810855e-06,1.8168020805e-05,9.09582643225e-05,5.025585e-07,0.000367629453396,4.705597810855e-06,2.954901241e-05,0.000179449464145,8.95551e-07,0.000449381923212,9.41119562171e-06
"2013","MES","D",0.0703891805885646,0.0703891805885646,0.139398521548505,NA,NA,NA,5.4803252775e-05,5.7185036535e-05,0.0682504275355,0.00191600513991405,0.00011075962384052,5.4803252775e-05,5.7185036535e-05,0.0682504275355,0.00191600513991405,0.00011075962384052,0.00010600104235,0.00011344465857,0.136500769244,0.0024621590482741,0.00021614755531104
"2013","MES","U1",0.00962904481433945,0.00962904481433945,0.0192539976804789,NA,NA,NA,6.1013633895e-05,6.7804279565e-05,0.00944584892795,5.428148850445e-05,9.6484425e-08,6.1013633895e-05,6.7804279565e-05,0.00944584892795,5.428148850445e-05,9.6484425e-08,0.00011844863429,0.00013524137553,0.0188916193333,0.0001085006041089,1.8773325e-07
"2013","MES","U2",0.00962904481433945,0.00962904481433945,0.0192539976804789,NA,NA,NA,6.1013633895e-05,6.7804279565e-05,0.00944584892795,5.428148850445e-05,9.6484425e-08,6.1013633895e-05,6.7804279565e-05,0.00944584892795,5.428148850445e-05,9.6484425e-08,0.00011844863429,0.00013524137553,0.0188916193333,0.0001085006041089,1.8773325e-07
"2013","NIE","D",0.00447571530078312,0.00447571530078312,0.00649522980558224,NA,NA,NA,2.87721896e-05,1.96178441e-06,0.00121034593785,0.00256244384443385,0.00067219154448927,2.87721896e-05,1.96178441e-06,0.00121034593785,0.00256244384443385,0.00067219154448927,5.75443792e-05,3.88524262e-06,0.002420679093,0.0026740905917137,0.00133903049904854
"2013","NIE","U1",7.7046780834315e-05,7.7046780834315e-05,7.7727482083e-05,NA,NA,NA,3.783765e-06,5.313772982e-07,2.930445e-08,7.26640399317e-05,3.8294154415e-08,3.783765e-06,5.313772982e-07,2.930445e-08,7.26640399317e-05,3.8294154415e-08,7.56753e-06,1.0627545964e-06,4.4e-08,7.769274433e-05,5.645945583e-08
"2013","NIE","U2",7.7046780834315e-05,7.7046780834315e-05,7.7727482083e-05,NA,NA,NA,3.783765e-06,5.313772982e-07,2.930445e-08,7.26640399317e-05,3.8294154415e-08,3.783765e-06,5.313772982e-07,2.930445e-08,7.26640399317e-05,3.8294154415e-08,7.56753e-06,1.0627545964e-06,4.4e-08,7.769274433e-05,5.645945583e-08
"2013","ROM","D",0.0062129711926924,0.0062129711926924,0.0066474573423788,NA,NA,NA,8.459844211e-05,4.507621568785e-06,0.00131199055048,0.0042950994475875,0.000516775130946117,8.459844211e-05,4.507621568785e-06,0.00131199055048,0.0042950994475875,0.000516775130946117,0.000130445559,6.17742313757e-06,0.00209921610096,0.00510901467823,0.00102212827611623
"2013","ROM","U1",0.001792426577702,0.001792426577702,0.002914503443688,NA,NA,NA,1.06597635e-05,1.8451894665e-06,0.00047253287215,0.001306621887615,7.668649705e-07,1.06597635e-05,1.8451894665e-06,0.00047253287215,0.001306621887615,7.668649705e-07,1.4605683e-05,2.0385256e-06,0.0009450657443,0.00195957395413,1.498047925e-06
"2013","ROM","U2",0.001792426577702,0.001792426577702,0.002914503443688,NA,NA,NA,1.06597635e-05,1.8451894665e-06,0.00047253287215,0.001306621887615,7.668649705e-07,1.06597635e-05,1.8451894665e-06,0.00047253287215,0.001306621887615,7.668649705e-07,1.4605683e-05,2.0385256e-06,0.0009450657443,0.00195957395413,1.498047925e-06
"2013","ROT","D",0.00079840631236685,0.00079840631236685,0.000904052932735,NA,NA,NA,6.153085e-06,9.87144625e-07,8e-08,0.000634435847534,0.00015675023520785,6.153085e-06,9.87144625e-07,8e-08,0.000634435847534,0.00015675023520785,1.120804e-05,1.227803e-06,1.6e-07,0.000899243333595,0.0003110168042757
"2013","ROT","U1",0.000172823006292,0.000172823006292,0.000205524187104,NA,NA,NA,1.46191e-06,7.3986838e-07,2.6e-08,0.000167423097855,3.172130057e-06,1.46191e-06,7.3986838e-07,2.6e-08,0.000167423097855,3.172130057e-06,2.92382e-06,8.96076e-07,5.2e-08,0.00020413967381,5.85582282e-06
"2013","ROT","U2",0.000172823006292,0.000172823006292,0.000205524187104,NA,NA,NA,1.46191e-06,7.3986838e-07,2.6e-08,0.000167423097855,3.172130057e-06,1.46191e-06,7.3986838e-07,2.6e-08,0.000167423097855,3.172130057e-06,2.92382e-06,8.96076e-07,5.2e-08,0.00020413967381,5.85582282e-06
"2013","SEV","D",0.00312525302907955,0.00312525302907955,0.00482582050957,NA,NA,NA,2.311960006e-05,4.91871749675e-05,0.000482456167,0.0025111262877725,5.936379927955e-05,2.311960006e-05,4.91871749675e-05,0.000482456167,0.0025111262877725,5.936379927955e-05,4.515085962e-05,9.5801898135e-05,0.0007346819566,0.00408269919492,0.0001139490328091
"2013","SEV","U1",0.000806869436325,0.000806869436325,0.00141116663583,NA,NA,NA,4.535947863e-05,5.6859640125e-05,0.00036746814744,0.000337053023235,1.29146895e-07,4.535947863e-05,5.6859640125e-05,0.00036746814744,0.000337053023235,1.29146895e-07,8.951521896e-05,0.00011214262515,0.00073467921748,0.00067369655375,2.4782259e-07
"2013","SEV","U2",0.000806869436325,0.000806869436325,0.00141116663583,NA,NA,NA,4.535947863e-05,5.6859640125e-05,0.00036746814744,0.000337053023235,1.29146895e-07,4.535947863e-05,5.6859640125e-05,0.00036746814744,0.000337053023235,1.29146895e-07,8.951521896e-05,0.00011214262515,0.00073467921748,0.00067369655375,2.4782259e-07
"2014","ELG","D",0.0430350852987808,0.0407326626103889,0.071650309359447,0.0372419728516667,0.035558838795,0.0696887553,1.81228651666667e-05,1.569472542925e-05,0.00173183395471667,0.0410869625999363,0.0001824711535319,2.0102068e-05,1.2722991e-05,0.00068240093885,0.0394918140975034,1.9049460205e-05,3.0011525e-05,4.34289300755e-05,0.0073469346765,0.070976902221571,0.0009942582834554
"2014","ELG","U1",0.0176758593382767,0.0137614746814152,0.0332601872465789,0.0175891248,0.01373410314,0.03303887333,3.832417e-06,4.54343203314167e-06,3.81916166666667e-08,0.0176624028235936,5.04247403327e-06,0,8.003765e-07,5.4783e-09,0.0137607452225652,8.75273815e-08,1.609928e-05,1.388055639885e-05,1.99932e-07,0.0332003427575934,2.986465258662e-05
"2014","ELG","U2",0.0176758593382767,0.0137614746814152,0.0332601872465789,0.0175891248,0.01373410314,0.03303887333,3.832417e-06,4.54343203314167e-06,3.81916166666667e-08,0.0176624028235936,5.04247403327e-06,0,8.003765e-07,5.4783e-09,0.0137607452225652,8.75273815e-08,1.609928e-05,1.388055639885e-05,1.99932e-07,0.0332003427575934,2.986465258662e-05
"2014","ELL","D",0.0581234760781986,0.0552090868434052,0.09740868152148,0.0498370048016667,0.044695943225,0.08556013222,9.497730463e-05,4.2135269800225e-05,0.00116541978253333,0.0562190953097095,0.000601848411525517,8.807086885e-05,1.19681848e-05,0.0011163283932,0.052118006998416,1.848273666e-05,0.0001734315819,0.00018892562466135,0.0024288908129,0.09476668193143,0.0035249709134071
"2014","ELL","U1",0.0275309629842174,0.025681996638435,0.048761011005551,0.0270758400466667,0.025389111495,0.04719611478,5.00983494933333e-05,2.353386411607e-05,8.78379095666667e-05,0.027369477602192,1.52588493333333e-08,1.372705143e-05,3.55489168e-06,3.378295e-08,0.025664689586375,1.1517655e-09,0.0001588187178,0.00010886467362642,0.0005265933386,0.04805361162211,7.6934425e-08
