"Year","Site_code","Location","Sample_location","Mesh","Leaf","Person","Rep","Days","T_mu","DD","Initial_AFDM","Final_AFDM","k_ml","k_day_ml","k_dd_ml"
2013,"DUR","DS","3_D","coarse","alder","S",1,42,7.10238095238095,298.3,3.215,1.96,0.494882884447157,0.0117829258201704,0.00165901067531732
2013,"DUR","DS","3_D","coarse","alder","S",2,42,7.10238095238095,298.3,3.215,1.95,0.499997985113927,0.011904713931284,0.0016761581800668
2013,"DUR","DS","3_D","coarse","alder","S",3,42,7.10238095238095,298.3,3.215,1.6,0.697823728443847,0.0166148506772345,0.00233933532834008
2013,"DUR","DS","3_D","coarse","alder","S",4,42,7.10238095238095,298.3,3.215,2.01,0.469692635618598,0.011183157990919,0.00157456465175527
2013,"DUR","DS","3_D","coarse","alder","S",5,42,7.10238095238095,298.3,3.215,2.05,0.449987564539266,0.0107139896318873,0.00150850675340015
2013,"DUR","DS","3_D","coarse","alder","S",6,42,7.10238095238095,298.3,3.215,2.01,0.469692635618598,0.011183157990919,0.00157456465175527
2013,"DUR","US1","2_U1","coarse","alder","S",4,42,6.59523809523809,277,3.215,2.15,0.402359515550011,0.00957998846547646,0.00145256142797838
2013,"DUR","US1","2_U1","coarse","alder","S",5,42,6.59523809523809,277,3.215,1.92,0.515502171649892,0.0122738612297593,0.00186101867021622
2013,"DUR","US1","2_U1","coarse","alder","S",6,42,6.59523809523809,277,3.215,1.65,0.667052069777093,0.0158821921375498,0.00240813021580178
2013,"DUR","US1","2_U1","coarse","alder","S",1,42,6.59523809523809,277,3.215,2.18,0.388502480888585,0.00925005906877584,0.00140253603208876
2013,"DUR","US2","1_U2","coarse","alder","U",1,42,6.83809523809524,287.2,3.215,1.9,0.525973471517188,0.0125231778932664,0.00183138395375065
2013,"DUR","US2","1_U2","coarse","alder","M",2,42,6.83809523809524,287.2,3.215,2.14,0.407021528655823,0.00969098877751958,0.00141720587972083
2013,"DUR","US2","1_U2","coarse","alder","M",3,42,6.83809523809524,287.2,3.215,1.74,0.613942244463145,0.0146176724872177,0.00213768190969062
2013,"DUR","US2","1_U2","coarse","alder","S",5,42,6.83809523809524,287.2,3.215,2.19,0.383925813861173,0.0091410908062184,0.00133678904547762
2013,"DUR","US2","1_U2","coarse","alder","S",6,42,6.83809523809524,287.2,3.215,1.81,0.574500512411848,0.0136785836288535,0.00200034997357886
2013,"DUR","US2","1_U2","coarse","alder","S",4,42,6.83809523809524,287.2,3.215,1.89,0.531250528618032,0.0126488221099531,0.0018497581080015
2014,"ELG","DS","3_D","coarse","alder","M",1,20,10.22,204.4,3.215,2.24,0.361351491822634,0.0180675745911317,0.00176786444140232
2014,"ELG","DS","3_D","coarse","alder","M",2,20,10.22,204.4,3.215,2.4,0.292358620335683,0.0146179310167841,0.00143032593119219
2014,"ELG","DS","3_D","coarse","alder","M",3,20,10.22,204.4,3.215,2.28,0.343651914723233,0.0171825957361617,0.00168127159845026
2014,"ELG","DS","3_D","coarse","alder","M",4,20,10.22,204.4,3.215,2.23,0.365825772217555,0.0182912886108778,0.00178975426720917
2014,"ELG","DS","3_D","coarse","alder","M",5,20,10.22,204.4,3.215,2.27,0.348047526196271,0.0174023763098136,0.00170277654694849
2014,"ELG","DS","3_D","coarse","alder","M",6,20,10.22,204.4,3.215,2.21,0.374834842159921,0.0187417421079961,0.00183382995185871
2014,"ELG","US1","2_U1","coarse","alder","M",1,20,8.81,176.2,3.215,2.33,0.321959090111973,0.0160979545055987,0.00182723660676489
2014,"ELG","US1","2_U1","coarse","alder","M",2,20,8.81,176.2,3.215,2.14,0.407021528655823,0.0203510764327911,0.00230999732494791
2014,"ELG","US1","2_U1","coarse","alder","M",6,20,8.81,176.2,3.215,2.47,0.263609207049697,0.0131804603524848,0.00149607949517422
2014,"ELG","US1","2_U1","coarse","alder","M",3,20,8.81,176.2,3.215,1.97,0.489793814939685,0.0244896907469843,0.00277976058422069
2014,"ELG","US1","2_U1","coarse","alder","M",4,20,8.81,176.2,3.215,2.27,0.348047526196271,0.0174023763098136,0.0019752981055407
2014,"ELG","US1","2_U1","coarse","alder","M",5,20,8.81,176.2,3.215,2.34,0.317676428319973,0.0158838214159986,0.00180293092122572
2014,"ELG","US2","1_U2","coarse","alder","M",1,20,8.81,176.2,3.215,2.17,0.393100190137214,0.0196550095068607,0.00223098859328726
2014,"ELG","US2","1_U2","coarse","alder","M",2,20,8.81,176.2,3.215,2.34,0.317676428319973,0.0158838214159986,0.00180293092122572
2014,"ELG","US2","1_U2","coarse","alder","M",3,20,8.81,176.2,3.215,2.23,0.365825772217555,0.0182912886108778,0.00207619621008828
2014,"ELG","US2","1_U2","coarse","alder","M",4,20,8.81,176.2,3.215,2.43,0.279936100337125,0.0139968050168563,0.00158874063755463
2014,"ELG","US2","1_U2","coarse","alder","M",5,20,8.81,176.2,3.215,2.02,0.464729846276469,0.0232364923138235,0.0026375133159845
2014,"ELG","US2","1_U2","coarse","alder","M",6,20,8.81,176.2,3.215,1.82,0.568990856600879,0.0284495428300439,0.00322923301135572
2014,"ELL","DS","3_D","coarse","alder","M",1,20,11.85,237,3.215,2.2,0.379369997325312,0.0189684998662656,0.00160071728829246
2014,"ELL","DS","3_D","coarse","alder","M",2,20,11.85,237,3.215,2.55,0.231733998519248,0.0115866999259624,0.0009777805844694
2014,"ELL","DS","3_D","coarse","alder","M",3,20,11.85,237,3.215,1.93,0.510307354772788,0.0255153677386394,0.0021531955897586
2014,"ELL","DS","3_D","coarse","alder","M",4,20,11.85,237,3.215,2.16,0.397719135993509,0.0198859567996755,0.0016781398143186
2014,"ELL","DS","3_D","coarse","alder","M",6,20,11.85,237,3.215,2.64,0.197048440531358,0.00985242202656789,0.000831428019119653
2014,"ELL","DS","3_D","coarse","alder","M",5,20,11.85,237,3.215,2.84,0.124023305516468,0.0062011652758234,0.000523305086567376
2014,"ELL","US1","2_U1","coarse","alder","M",1,20,10.23,204.6,3.215,1.96,0.494882884447157,0.0247441442223578,0.00241878242642794
2014,"ELL","US1","2_U1","coarse","alder","M",2,20,10.23,204.6,3.215,1.99,0.479692718953181,0.0239846359476591,0.00234453919331956
2014,"ELL","US1","2_U1","coarse","alder","M",3,20,10.23,204.6,3.215,2.26,0.352462544405388,0.0176231272202694,0.00172269083287091
2014,"ELL","US1","2_U1","coarse","alder","M",4,20,10.23,204.6,3.215,2.16,0.397719135993509,0.0198859567996755,0.00194388629517844
2014,"ELL","US1","2_U1","coarse","alder","M",5,20,10.23,204.6,3.215,2.25,0.356897141473254,0.0178448570736627,0.00174436530534337
2014,"ELL","US1","2_U1","coarse","alder","M",6,20,10.23,204.6,3.215,2.15,0.402359515550011,0.0201179757775006,0.00196656654716526
2014,"ELL","US2","1_U2","coarse","alder","M",1,20,10.23,204.6,3.215,1.9,0.525973471517188,0.0262986735758594,0.00257074032999603
2014,"ELL","US2","1_U2","coarse","alder","M",2,20,10.23,204.6,3.215,2.03,0.459791564635887,0.0229895782317943,0.00224727059939339
2014,"ELL","US2","1_U2","coarse","alder","M",3,20,10.23,204.6,3.215,2.05,0.449987564539266,0.0224993782269633,0.00219935271035809
2014,"ELL","US2","1_U2","coarse","alder","M",6,20,10.23,204.6,3.215,2.76,0.152596677960524,0.0076298338980262,0.000745829315545083
2014,"ELL","US2","1_U2","coarse","alder","M",4,20,10.23,204.6,3.215,2.31,0.330579833155881,0.016528991657794,0.00161573720995054
2014,"ELL","US2","1_U2","coarse","alder","M",5,20,10.23,204.6,3.215,2.31,0.330579833155881,0.016528991657794,0.00161573720995054
2013,"HER","DS","3_D","coarse","alder","S",3,42,7.03095238095238,295.3,3.215,1.53,0.742559622285239,0.0176799910067914,0.00251459404769806
2013,"HER","DS","3_D","coarse","alder","S",4,42,7.03095238095238,295.3,3.215,1.83,0.563511390836253,0.0134169378770536,0.00190826749351931
2013,"HER","DS","3_D","coarse","alder","P",1,42,7.03095238095238,295.3,3.215,1.54,0.736044941264045,0.0175248795539058,0.00249253281836791
2013,"HER","DS","3_D","coarse","alder","P",2,42,7.03095238095238,295.3,3.215,1.01,1.15787702683641,0.0275685006389623,0.00392101939328281
2013,"HER","DS","3_D","coarse","alder","S",6,42,7.03095238095238,295.3,3.215,1.93,0.510307354772789,0.0121501751136378,0.00172809805205821
2013,"HER","DS","3_D","coarse","alder","S",5,42,7.03095238095238,295.3,3.215,1.71,0.631333987175014,0.0150317615994051,0.00213794103344062
2013,"HER","US1","2_U1","coarse","alder","S",4,42,5.79285714285714,243.3,3.215,1.89,0.531250528618032,0.0126488221099531,0.00218352046287724
2013,"HER","US1","2_U1","coarse","alder","S",5,42,5.79285714285714,243.3,3.215,1.94,0.505139384614346,0.0120271282051035,0.0020761996901535
2013,"HER","US1","2_U1","coarse","alder","S",3,42,5.79285714285714,243.3,3.215,1.83,0.563511390836253,0.0134169378770536,0.00231611751268497
2013,"HER","US2","1_U2","coarse","alder","S",5,42,6.06190476190476,254.6,3.215,1.37,0.853016617849549,0.0203099194726083,0.00335041876610192
2013,"HER","US2","1_U2","coarse","alder","S",6,42,6.06190476190476,254.6,3.215,1.6,0.697823728443847,0.0166148506772345,0.0027408630339507
2013,"HER","US2","1_U2","coarse","alder","S",4,42,6.06190476190476,254.6,3.215,1.96,0.494882884447157,0.0117829258201704,0.00194376623899119
2013,"HER","US2","1_U2","coarse","alder","S",1,42,6.06190476190476,254.6,3.215,1.38,0.845743858520469,0.0201367585362017,0.00332185333275911
2013,"HER","US2","1_U2","coarse","alder","S",2,42,6.06190476190476,254.6,3.215,2,0.474680177129637,0.0113019089792771,0.00186441546398129
2013,"HER","US2","1_U2","coarse","alder","S",3,42,6.06190476190476,254.6,3.215,1.89,0.531250528618032,0.0126488221099531,0.00208660851774561
2013,"HOC","DS","3_D","coarse","alder","S",4,32,7.446875,238.3,3.215,1.27,0.928810457219083,0.0290253267880963,0.00389765193965205
2013,"HOC","DS","3_D","coarse","alder","M",6,32,7.446875,238.3,3.215,1.92,0.515502171649892,0.0161094428640591,0.00216324872702431
2013,"HOC","DS","3_D","coarse","alder","S",2,32,7.446875,238.3,3.215,2.01,0.469692635618598,0.0146778948630812,0.00197101399756021
2013,"HOC","DS","3_D","coarse","alder","P",1,32,7.446875,238.3,3.215,1.05,1.11903719352015,0.0349699122975047,0.00469591772354239
2013,"HOC","DS","3_D","coarse","alder","M",3,32,7.446875,238.3,3.215,1.65,0.667052069777093,0.0208453771805342,0.00279921137128449
2013,"HOC","DS","3_D","coarse","alder","M",5,32,7.446875,238.3,3.215,2.07,0.440278750412305,0.0137587109503845,0.00184758183135671
2013,"HOC","US1","2_U1","coarse","alder","P",2,32,7.021875,224.7,3.215,0.42,2.03532792539431,0.0636039976685721,0.00905797919623634
2013,"HOC","US1","2_U1","coarse","alder","P",1,32,7.021875,224.7,3.215,0.45,1.96633505390735,0.0614479704346048,0.00875093481934737
2013,"HOC","US1","2_U1","coarse","alder","M",6,32,7.021875,224.7,3.215,0.99,1.17787769354308,0.0368086779232214,0.00524200130637777
2013,"HOC","US1","2_U1","coarse","alder","S",3,32,7.021875,224.7,3.215,0.35,2.21764948218826,0.0693015463183831,0.00986937909296066
2013,"HOC","US1","2_U1","coarse","alder","M",4,32,7.021875,224.7,3.215,0.65,1.59861027378204,0.0499565710556887,0.00711442044406781
2013,"HOC","US1","2_U1","coarse","alder","S",5,32,7.021875,224.7,3.215,1.63,0.679247342870912,0.021226479464716,0.00302290762292351
2013,"HOC","US2","1_U2","coarse","alder","P",1,32,7.278125,232.9,3.215,0.8,1.39097090900379,0.0434678409063685,0.0059723954873499
2013,"HOC","US2","1_U2","coarse","alder","P",2,32,7.278125,232.9,3.215,1.34,0.875157743726763,0.0273486794914613,0.00375765454584269
2013,"HOC","US2","1_U2","coarse","alder","S",5,32,7.278125,232.9,3.215,0.68,1.55348983850157,0.048546557453174,0.00667020110992515
2013,"HOC","US2","1_U2","coarse","alder","P",3,32,7.278125,232.9,3.215,0.79,1.40354969121065,0.0438609278503329,0.00602640485706592
2013,"HOC","US2","1_U2","coarse","alder","P",4,32,7.278125,232.9,3.215,1.21,0.977206998080933,0.0305377186900292,0.00419582223306541
2013,"HOR","DS","3_D","coarse","alder","M",2,44,7.95454545454545,350,3.215,1.47,0.782564956898938,0.0177855672022486,0.00223589987685411
2013,"HOR","DS","3_D","coarse","alder","M",5,44,7.95454545454545,350,3.215,0.86,1.31865024742417,0.0299693238050947,0.00376757213549762
2013,"HOR","DS","3_D","coarse","alder","P",1,44,7.95454545454545,350,3.215,1.16,1.01940735257131,0.0231683489220752,0.00291259243591803
2013,"HOR","DS","3_D","coarse","alder","M",3,44,7.95454545454545,350,3.215,0.73,1.48253810252928,0.0336940477847564,0.00423582315008367
2013,"HOR","DS","3_D","coarse","alder","P",4,44,7.95454545454545,350,3.215,0.97,1.19828656517429,0.027233785572143,0.00342367590049798
2013,"HOR","US1","2_U1","coarse","alder","S",4,44,7.02727272727273,309.2,3.215,1.08,1.09086631655345,0.0247924162853058,0.00352802819066447
2013,"HOR","US1","2_U1","coarse","alder","M",5,44,7.02727272727273,309.2,3.215,0.99,1.17787769354308,0.0267699475805246,0.0038094362663101
2013,"HOR","US1","2_U1","coarse","alder","M",3,44,7.02727272727273,309.2,3.215,0.99,1.17787769354308,0.0267699475805246,0.0038094362663101
2013,"HOR","US1","2_U1","coarse","alder","M",6,44,7.02727272727273,309.2,3.215,1.46,0.789390921969338,0.0179407027720304,0.00255301074375594
2013,"HOR","US1","2_U1","coarse","alder","S",1,44,7.02727272727273,309.2,3.215,1.36,0.860342657941622,0.019553242225946,0.00278247948881508
2013,"HOR","US1","2_U1","coarse","alder","M",2,44,7.02727272727273,309.2,3.215,2.1,0.425890012960205,0.0096793184763683,0.00137739331487777
2013,"HOR","US2","1_U2","coarse","alder","P",2,44,7.37045454545455,324.3,3.215,0.43,2.01179742798411,0.0457226688178207,0.00620350733266763
2013,"HOR","US2","1_U2","coarse","alder","M",3,44,7.37045454545455,324.3,3.215,1.49,0.769051237732215,0.0174784372211867,0.00237141917277895
2013,"HOR","US2","1_U2","coarse","alder","P",4,44,7.37045454545455,324.3,3.215,0.97,1.19828656517429,0.027233785572143,0.00369499403383994
2013,"HOR","US2","1_U2","coarse","alder","M",5,44,7.37045454545455,324.3,3.215,1.59,0.704093341457442,0.0160021213967601,0.00217111730329153
2013,"HOR","US2","1_U2","coarse","alder","S",6,44,7.37045454545455,324.3,3.215,1.48,0.775785269913559,0.0176314834071263,0.00239218399603318
2013,"HOR","US2","1_U2","coarse","alder","M",1,44,7.37045454545455,324.3,3.215,1.53,0.742559622285239,0.0168763550519372,0.00228973056517187
2013,"KER","DS","3_D","coarse","alder","P",3,34,8.38235294117647,285,3.215,0.88,1.29566072919947,0.0381076685058667,0.00454617799719111
2013,"KER","DS","3_D","coarse","alder","P",4,34,8.38235294117647,285,3.215,1.23,0.960813188305257,0.0282592114207428,0.00337127434493072
2013,"KER","DS","3_D","coarse","alder","M",5,34,8.38235294117647,285,3.215,1.73,0.619705949179895,0.0182266455641146,0.0021744068392277
2013,"KER","DS","3_D","coarse","alder","S",6,34,8.38235294117647,285,3.215,1.14,1.03679909528318,0.0304940910377405,0.00363789156239712
2013,"KER","DS","3_D","coarse","alder","M",1,34,8.38235294117647,285,3.215,0.92,1.25120896662863,0.0368002637243716,0.00439020690045135
2013,"KER","DS","3_D","coarse","alder","P",2,34,8.38235294117647,285,3.215,0.26,2.51490100565619,0.0739676766369468,0.00882421405493401
2013,"KER","US1","2_U1","coarse","alder","P",3,34,7.63529411764706,259.6,3.215,0.61,1.66212367950436,0.0488859905736577,0.00640263358822944
2013,"KER","US1","2_U1","coarse","alder","P",1,34,7.63529411764706,259.6,3.215,0.56,1.74764585294252,0.0514013486159566,0.00673207185262914
2013,"KER","US1","2_U1","coarse","alder","P",2,34,7.63529411764706,259.6,3.215,0.72,1.49633142466162,0.0440097477841653,0.00576398853875816
2013,"KER","US1","2_U1","coarse","alder","P",4,34,7.63529411764706,259.6,3.215,1.72,0.625503066864221,0.0183971490254183,0.00240948793090994
2013,"KER","US1","2_U1","coarse","alder","P",5,34,7.63529411764706,259.6,3.215,1.45,0.7962638012571,0.0234195235663853,0.00306727196169915
2013,"KER","US1","2_U1","coarse","alder","S",6,34,7.63529411764706,259.6,3.215,0.11,3.3751022708793,0.0992677138493913,0.013001164371646
2013,"KER","US2","1_U2","coarse","alder","M",2,34,7.59705882352941,258.3,3.215,0.12,3.28809089388967,0.0967085557026375,0.0127297363294219
2013,"KER","US2","1_U2","coarse","alder","S",5,34,7.59705882352941,258.3,3.215,0.4,2.08411808956374,0.0612975908695217,0.00806859500411823
2013,"KER","US2","1_U2","coarse","alder","M",6,34,7.59705882352941,258.3,3.215,0.12,3.28809089388967,0.0967085557026375,0.0127297363294219
2013,"KER","US2","1_U2","coarse","alder","M",1,34,7.59705882352941,258.3,3.215,0.25,2.55412171880947,0.075121227023808,0.00988819867909204
2013,"KER","US2","1_U2","coarse","alder","S",3,34,7.59705882352941,258.3,3.215,0.31,2.33901033919253,0.0687944217409567,0.00905540201003689
2013,"KER","US2","1_U2","coarse","alder","S",4,34,7.59705882352941,258.3,3.215,0.14,3.13394021406242,0.0921747121783063,0.0121329470153404
2014,"KNO","DS","3_D","coarse","alder","M",4,20,10.725,214.5,3.215,2.29,0.339275540123434,0.0169637770061717,0.0015817041497596
2014,"KNO","DS","3_D","coarse","alder","M",5,20,10.725,214.5,3.215,2.25,0.356897141473254,0.0178448570736627,0.00166385613740445
2014,"KNO","DS","3_D","coarse","alder","M",6,20,10.725,214.5,3.215,2.47,0.263609207049697,0.0131804603524848,0.00122894735221304
2014,"KNO","DS","3_D","coarse","alder","M",2,20,10.725,214.5,3.215,2.45,0.271739333132947,0.0135869666566474,0.00126685003791584
2014,"KNO","DS","3_D","coarse","alder","M",3,20,10.725,214.5,3.215,2.02,0.464729846276469,0.0232364923138235,0.00216657270991361
2014,"KNO","US1","2_U1","coarse","alder","M",1,20,10.09,201.8,3.215,2.24,0.361351491822634,0.0180675745911317,0.00179064168395755
2014,"KNO","US1","2_U1","coarse","alder","M",2,20,10.09,201.8,3.215,2,0.474680177129637,0.0237340088564819,0.00235223080837283
2014,"KNO","US1","2_U1","coarse","alder","M",3,20,10.09,201.8,3.215,1.92,0.515502171649892,0.0257751085824946,0.00255452017665953
2014,"KNO","US1","2_U1","coarse","alder","M",4,20,10.09,201.8,3.215,2.06,0.445121374888093,0.0222560687444046,0.00220575507873188
2014,"KNO","US1","2_U1","coarse","alder","M",5,20,10.09,201.8,3.215,2.22,0.370320161805395,0.0185160080902697,0.00183508504363426
2014,"KNO","US1","2_U1","coarse","alder","M",6,20,10.09,201.8,3.215,2.11,0.421139410201608,0.0210569705100804,0.00208691481764919
2014,"KNO","US2","1_U2","coarse","alder","M",1,20,10.09,201.8,3.215,2.01,0.469692635618598,0.0234846317809299,0.00232751553824875
2014,"KNO","US2","1_U2","coarse","alder","M",2,20,10.09,201.8,3.215,2.23,0.365825772217555,0.0182912886108778,0.00181281353923466
2014,"KNO","US2","1_U2","coarse","alder","M",5,20,10.09,201.8,3.215,2.23,0.365825772217555,0.0182912886108778,0.00181281353923466
2014,"KNO","US2","1_U2","coarse","alder","M",6,20,10.09,201.8,3.215,2.11,0.421139410201607,0.0210569705100804,0.00208691481764919
2014,"KNO","US2","1_U2","coarse","alder","M",3,20,10.09,201.8,3.215,2.15,0.402359515550011,0.0201179757775006,0.00199385290163534
2014,"KNO","US2","1_U2","coarse","alder","M",4,20,10.09,201.8,3.215,2.14,0.407021528655823,0.0203510764327911,0.00201695504784848
2014,"MAR","DS","3_D","coarse","alder","M",2,20,10.115,202.3,3.215,1.91,0.520724115631044,0.0260362057815522,0.00257401935556621
2014,"MAR","DS","3_D","coarse","alder","M",3,20,10.115,202.3,3.215,1.09,1.08164966144853,0.0540824830724265,0.00534676056079353
2014,"MAR","DS","3_D","coarse","alder","M",4,20,10.115,202.3,3.215,1.59,0.704093341457442,0.0352046670728721,0.00348044162855879
2014,"MAR","DS","3_D","coarse","alder","M",5,20,10.115,202.3,3.215,1.31,0.897800220476522,0.0448900110238261,0.00443796451051173
2014,"MAR","DS","3_D","coarse","alder","M",6,20,10.115,202.3,3.215,1.94,0.505139384614346,0.0252569692307173,0.00249698163427754
2014,"MAR","DS","3_D","coarse","alder","M",1,20,10.115,202.3,3.215,2.19,0.383925813861173,0.0191962906930587,0.00189780431963012
2014,"MAR","US1","2_U1","coarse","alder","M",1,20,9.98,199.6,3.215,2.02,0.464729846276469,0.0232364923138235,0.00232830584306848
2014,"MAR","US1","2_U1","coarse","alder","M",2,20,9.98,199.6,3.215,1.56,0.723141536428137,0.0361570768214068,0.00362295358931932
2014,"MAR","US1","2_U1","coarse","alder","M",3,20,9.98,199.6,3.215,1.31,0.897800220476522,0.0448900110238261,0.00449799709657576
2014,"MAR","US1","2_U1","coarse","alder","M",4,20,9.98,199.6,3.215,0.98,1.1880300650071,0.0594015032503551,0.00595205443390332
2014,"MAR","US1","2_U1","coarse","alder","M",5,20,9.98,199.6,3.215,1.33,0.88264841545592,0.044132420772796,0.00442208624977916
2014,"MAR","US1","2_U1","coarse","alder","M",6,20,9.98,199.6,3.215,1.47,0.782564956898938,0.0391282478449469,0.00392066611672815
2014,"MAR","US2","1_U2","coarse","alder","M",3,20,9.98,199.6,3.215,2.08,0.435459463976356,0.0217729731988178,0.00218166064116411
2014,"MAR","US2","1_U2","coarse","alder","M",6,20,9.98,199.6,3.215,2.93,0.0928249346606069,0.00464124673303034,0.000465054782868772
2014,"MAR","US2","1_U2","coarse","alder","M",4,20,9.98,199.6,3.215,2.79,0.141785761856308,0.00708928809281542,0.000710349508298138
2014,"MAR","US2","1_U2","coarse","alder","M",5,20,9.98,199.6,3.215,2.69,0.178286164075835,0.00891430820379174,0.000893217254888952
2014,"MAR","US2","1_U2","coarse","alder","M",2,20,9.98,199.6,3.215,2.54,0.235663276659137,0.0117831638329569,0.00118067773877323
2013,"MES","DS","3_D","coarse","alder","M",1,40,4.6175,184.7,3.215,1.81,0.574500512411848,0.0143625128102962,0.00311045215166133
2013,"MES","DS","3_D","coarse","alder","M",2,40,4.6175,184.7,3.215,2.04,0.454877549833458,0.0113719387458364,0.00246279128226019
