"Year","Site_code","Location","Sample_location","Mesh","Leaf","Person","Rep","Days","T_mu","DD","Initial_AFDM","Final_AFDM","k_ml","k_day_ml","k_dd_ml"
2013,"COL","US2","1_U2","fine","alder","U",4,35,5.73142857142857,200.6,3.25,3.15,0.0312525435041043,0.00089292981440298,0.000155795331525944
2013,"KER","DS","3_D","fine","alder","S",3,34,8.38235294117647,285,3.25,0.6,1.68948062010764,0.049690606473754,0.00592800217581627
