"Year","Site_code","Location","Sample_location","Mesh","Leaf","Person","Rep","Days","T_mu","DD","Initial_AFDM","Final_AFDM","k_ml","k_day_ml","k_dd_ml"
2013,"MES","US1","2_U1","coarse","oak","P",5,40,4.845,193.8,3.52,4.06,-0.142721984003635,-0.00356804960009089,-0.000736439545942392
