"Year","Site_code","Location","Sample_location","Mesh","Leaf","Person","Rep","Days","T_mu","DD","Initial_AFDM","Final_AFDM","k_ml","k_day_ml","k_dd_ml"
2013,"DUR","DS","3_D","fine","alder","S",3,42,7.10238095238095,298.3,3.25,1.82,0.579818495252942,0.0138052022679272,0.00194374286038532
2013,"DUR","DS","3_D","fine","alder","S",4,42,7.10238095238095,298.3,3.25,2.15,0.413187154202075,0.00983778938576368,0.0013851396386258
2013,"DUR","DS","3_D","fine","alder","S",5,42,7.10238095238095,298.3,3.25,2.08,0.446287102628419,0.0106258833959147,0.00149610158440637
2013,"DUR","DS","3_D","fine","alder","U",6,42,7.10238095238095,298.3,3.25,2.11,0.431967048853671,0.0102849297346112,0.00144809604040788
2013,"DUR","US1","2_U1","fine","alder","U",1,42,6.59523809523809,277,3.25,2.26,0.363290183057452,0.00864976626327266,0.00131151690634459
2013,"DUR","US1","2_U1","fine","alder","S",2,42,6.59523809523809,277,3.25,2.28,0.354479553375297,0.00843998936607849,0.00127970957897219
2013,"DUR","US1","2_U1","fine","alder","S",5,42,6.59523809523809,277,3.25,2.18,0.399330119540648,0.00950785998906306,0.00144162498029115
2013,"DUR","US1","2_U1","fine","alder","U",6,42,6.59523809523809,277,3.25,2.13,0.422533016620312,0.0100603099195312,0.00152538995169788
2013,"DUR","US1","2_U1","fine","alder","S",3,42,6.59523809523809,277,3.25,2.19,0.394753452513237,0.00939889172650563,0.00142510271665428
2013,"DUR","US1","2_U1","fine","alder","M",4,42,6.59523809523809,277,3.25,1.99,0.490520357605245,0.0116790561334582,0.00177083161590341
2013,"DUR","US2","1_U2","fine","alder","P",1,42,6.83809523809524,287.2,3.25,2.32,0.337087810663427,0.00802590025389113,0.00117370407612614
2013,"DUR","US2","1_U2","fine","alder","M",4,42,6.83809523809524,287.2,3.25,1.94,0.515967023266409,0.0122849291253907,0.00179654256011981
2013,"DUR","US2","1_U2","fine","alder","U",2,42,6.83809523809524,287.2,3.25,2.03,0.47061920328795,0.0112052191259036,0.00163864625100261
2013,"DUR","US2","1_U2","fine","alder","S",3,42,6.83809523809524,287.2,3.25,1.96,0.50571052309922,0.0120407267404576,0.00176083051218391
2013,"DUR","US2","1_U2","fine","alder","S",6,42,6.83809523809524,287.2,3.25,1.85,0.563469357251413,0.0134159370774146,0.00196194065895339
2013,"DUR","US2","1_U2","fine","alder","M",5,42,6.83809523809524,287.2,3.25,2.4,0.303186258987746,0.00721872045208919,0.0010556624616565
2013,"HER","DS","3_D","fine","alder","S",1,42,7.03095238095238,295.3,3.25,1.89,0.542078167270095,0.0129066230302404,0.00183568630975312
2013,"HER","DS","3_D","fine","alder","M",2,42,7.03095238095238,295.3,3.25,2.25,0.367724780125317,0.00875535190774565,0.00124525831400378
2013,"HER","DS","3_D","fine","alder","S",3,42,7.03095238095238,295.3,3.25,2.28,0.354479553375297,0.00843998936607849,0.00120040485396308
2013,"HER","DS","3_D","fine","alder","S",6,42,7.03095238095238,295.3,3.25,2.14,0.417849167307886,0.00994878969780681,0.00141499887337584
2013,"HER","DS","3_D","fine","alder","U",4,42,7.03095238095238,295.3,3.25,2.23,0.376653410869619,0.00896793835403854,0.00127549411063196
2013,"HER","US1","2_U1","fine","alder","P",1,42,5.79285714285714,243.3,3.25,2.46,0.278493646397375,0.0066308011046994,0.00114465123878904
2013,"HER","US1","2_U1","fine","alder","P",2,42,5.79285714285714,243.3,3.25,2.42,0.294887456173051,0.00702112990888217,0.00121203229006597
2013,"HER","US1","2_U1","fine","alder","M",3,42,5.79285714285714,243.3,3.25,2.34,0.328504066972036,0.0078215254040961,0.00135020167271696
2013,"HER","US1","2_U1","fine","alder","M",4,42,5.79285714285714,243.3,3.25,2.49,0.26637228586503,0.00634219728250071,0.00109483060363761
2013,"HER","US1","2_U1","fine","alder","P",5,42,5.79285714285714,243.3,3.25,2.42,0.294887456173051,0.00702112990888217,0.00121203229006597
2013,"HER","US2","1_U2","fine","alder","P",1,42,6.06190476190476,254.6,3.25,2.41,0.299028248839083,0.00711972021045435,0.0011745021556916
2013,"HER","US2","1_U2","fine","alder","M",2,42,6.06190476190476,254.6,3.25,2.44,0.286656957036536,0.00682516564372704,0.00112591106455827
2013,"HER","US2","1_U2","fine","alder","P",3,42,6.06190476190476,254.6,3.25,2.37,0.315765041194606,0.00751821526653825,0.00124023975331739
2013,"HER","US2","1_U2","fine","alder","M",4,42,6.06190476190476,254.6,3.25,2.42,0.294887456173051,0.00702112990888217,0.00115823824105676
2013,"HER","US2","1_U2","fine","alder","S",5,42,6.06190476190476,254.6,3.25,2.3,0.345745873406542,0.00823204460491768,0.00135799636059129
2013,"HER","US2","1_U2","fine","alder","M",6,42,6.06190476190476,254.6,3.25,2.3,0.345745873406542,0.00823204460491767,0.00135799636059129
2013,"HOC","DS","3_D","fine","alder","S",4,32,7.446875,238.3,3.25,2.41,0.299028248839082,0.00934463277622133,0.00125483948316862
2013,"HOC","DS","3_D","fine","alder","S",1,32,7.446875,238.3,3.25,2.53,0.250435693602217,0.00782611542506929,0.00105092611666898
2013,"HOC","DS","3_D","fine","alder","S",2,32,7.446875,238.3,3.25,2.59,0.2269971206302,0.00709366001969374,0.000952568697566932
2013,"HOC","DS","3_D","fine","alder","S",3,32,7.446875,238.3,3.25,2.59,0.2269971206302,0.00709366001969374,0.000952568697566932
2013,"HOC","DS","3_D","fine","alder","S",5,32,7.446875,238.3,3.25,2.39,0.307361630398227,0.00960505094994459,0.00128980961140674
2013,"HOC","DS","3_D","fine","alder","S",6,32,7.446875,238.3,3.25,2.44,0.286656957036536,0.00895802990739174,0.00120292470430775
2013,"HOC","US1","2_U1","fine","alder","S",5,32,7.021875,224.7,3.25,2.39,0.307361630398227,0.00960505094994459,0.00136787552469171
2013,"HOC","US1","2_U1","fine","alder","S",1,32,7.021875,224.7,3.25,2.37,0.315765041194606,0.00986765753733145,0.00140527388159593
2013,"HOC","US1","2_U1","fine","alder","S",3,32,7.021875,224.7,3.25,2.43,0.290763738989189,0.00908636684341216,0.00129400862923538
2013,"HOC","US1","2_U1","fine","alder","U",4,32,7.021875,224.7,3.25,2.5,0.262364264467491,0.00819888326460909,0.00116762022459943
2013,"HOC","US1","2_U1","fine","alder","S",6,32,7.021875,224.7,3.25,2.52,0.254396094818314,0.00794987796307232,0.00113215885544421
2013,"HOC","US2","1_U2","fine","alder","S",2,32,7.278125,232.9,3.25,2.39,0.307361630398227,0.00960505094994459,0.00131971502961884
2013,"HOC","US2","1_U2","fine","alder","S",3,32,7.278125,232.9,3.25,2.56,0.238647737850175,0.00745774180781797,0.00102467899463364
2013,"HOC","US2","1_U2","fine","alder","S",1,32,7.278125,232.9,3.25,2.23,0.376653410869619,0.0117704190896756,0.00161723233520661
2013,"HOC","US2","1_U2","fine","alder","S",5,32,7.278125,232.9,3.25,2.42,0.294887456173051,0.00921523300540785,0.00126615481396759
2013,"HOC","US2","1_U2","fine","alder","S",4,32,7.278125,232.9,3.25,2.43,0.290763738989189,0.00908636684341216,0.0012484488578325
2013,"HOR","DS","3_D","fine","alder","S",1,44,7.95454545454545,350,3.25,1.83,0.574339029488316,0.0130531597610981,0.0016409686556809
2013,"HOR","DS","3_D","fine","alder","S",2,44,7.95454545454545,350,3.25,1.81,0.585328151063912,0.0133029125241798,0.00167236614589689
2013,"HOR","DS","3_D","fine","alder","S",3,44,7.95454545454545,350,3.25,1.75,0.619039208406224,0.0140690729183233,0.00176868345258921
2013,"HOR","DS","3_D","fine","alder","S",5,44,7.95454545454545,350,3.25,2.24,0.372179130474698,0.00845861660169767,0.00106336894421342
2013,"HOR","DS","3_D","fine","alder","S",4,44,7.95454545454545,350,3.25,1.76,0.613341187291585,0.0139395724384451,0.00175240339226167
2013,"HOR","US1","2_U1","fine","alder","S",1,44,7.02727272727273,309.2,3.25,2.03,0.47061920328795,0.010695890983817,0.00152205434439829
