"Year","Site_code","Location","Sample_location","Leaf","Rep","Days","T_mu","DD","k_microbe","k_microbe_day","k_microbe_dd","k_invert","k_invert_day","k_invert_dd"
2013,"ROM","US2","1_U2","oak",3,35,5.42,189.7,0.216242601457034,0.00617836004162955,0.00113991882686892,0.0402922374990411,0.00115120678568689,0.00021239977595699
2013,"ROM","US2","1_U2","oak",4,35,5.42,189.7,0.151704080319463,0.0043344022948418,0.000799705220450517,0.0578673823205486,0.0016533537805871,0.00030504682298655
2013,"ROM","US2","1_U2","oak",5,35,5.42,189.7,0.151704080319463,0.0043344022948418,0.000799705220450517,0,0,0
2013,"ROT","DS","3_D","oak",1,35,4.90571428571429,171.7,0.100410785931913,0.00286887959805465,0.000584803645497453,0,0,0
2013,"ROT","DS","3_D","oak",2,35,4.90571428571429,171.7,0.195408514554192,0.00558310041583406,0.00113808103991958,0.00219780308247943,6.27943737851265e-05,1.28002509171778e-05
2013,"ROT","DS","3_D","oak",3,35,4.90571428571429,171.7,0.178372327401625,0.00509635221147499,0.00103886038090637,0,0,0
2013,"ROT","DS","3_D","oak",4,35,4.90571428571429,171.7,0.10354067894084,0.00295830511259543,0.000603032492375307,0,0,0
2013,"ROT","DS","3_D","oak",5,35,4.90571428571429,171.7,0.151704080319463,0.0043344022948418,0.000883541527777887,0,0,0
2013,"ROT","DS","3_D","oak",6,35,4.90571428571429,171.7,0.191977979457403,0.00548508512735438,0.00111810121990334,0.0154870352011621,0.000442486720033203,9.01982248174846e-05
2013,"ROT","US1","2_U1","oak",1,35,4.43428571428571,155.2,0.119338795817431,0.00340967988049804,0.00076893554006077,0,0,0
2013,"ROT","US1","2_U1","oak",2,35,4.43428571428571,155.2,0.161621516976809,0.00461775762790883,0.00104137575371655,NA,NA,NA
2013,"ROT","US1","2_U1","oak",3,35,4.43428571428571,155.2,0.135390504827939,0.00386830013794112,0.000872361500180022,0.0812254399225859,0.00232072685493102,0.000523359793315631
2013,"ROT","US1","2_U1","oak",4,35,4.43428571428571,155.2,0.141884034138488,0.00405382954681393,0.000914201250892318,0.000644953263246458,1.84272360927559e-05,4.15562669617563e-06
2013,"ROT","US1","2_U1","oak",5,35,4.43428571428571,155.2,0.100410785931913,0.00286887959805465,0.000646976713478819,0,0,0
2013,"ROT","US2","1_U2","oak",1,35,4.43428571428571,155.2,0.135390504827939,0.00386830013794113,0.000872361500180022,NA,NA,NA
2013,"ROT","US2","1_U2","oak",2,35,4.43428571428571,155.2,0.145146679773304,0.00414704799352297,0.000935223452147578,0.0119501693706581,0.000341433410590231,7.6998513986199e-05
2013,"ROT","US2","1_U2","oak",3,35,4.43428571428571,155.2,0.097290658595669,0.0027797331027334,0.000626872800229826,0.0251516812291939,0.000718619463691256,0.000162059801734497
2013,"ROT","US2","1_U2","oak",4,35,4.43428571428571,155.2,0.141884034138488,0.00405382954681393,0.000914201250892318,0.0452865896382497,0.00129390256109285,0.000291795036328929
2013,"ROT","US2","1_U2","oak",5,35,4.43428571428571,155.2,0.154998976216316,0.00442854217760902,0.000998704743661828,0.00216216300449513,6.17760858427179e-05,1.39314626578294e-05
2013,"ROT","US2","1_U2","oak",6,35,4.43428571428571,155.2,0.145146679773304,0.00414704799352298,0.000935223452147579,0.0284794713218686,0.000813699180624816,0.000183501748207916
2013,"SEV","DS","3_D","oak",1,39,5.64102564102564,220,0.135390504827939,0.0034715514058446,0.000615411385581542,0,0,0
2013,"SEV","DS","3_D","oak",2,39,5.64102564102564,220,0.188559172708617,0.00483485058227224,0.000857087148675534,0.00868699081346956,0.000222743354191527,3.94863218794071e-05
2013,"SEV","DS","3_D","oak",3,39,5.64102564102564,220,0.13863199875211,0.00355466663466949,0.000630145448873229,0.0256078683018068,0.000656612007738636,0.000116399401371849
2013,"SEV","DS","3_D","oak",4,39,5.64102564102564,220,0.174999642922985,0.0044871703313586,0.000795452922377206,0.00533690392818772,0.000136843690466352,2.42586542190351e-05
2013,"SEV","DS","3_D","oak",5,39,5.64102564102564,220,0.178372327401625,0.00457364942055447,0.00081078330637102,0.00199800266267311,5.12308375044387e-05,9.08183028487777e-06
2013,"SEV","US1","2_U1","oak",1,39,5.19230769230769,202.5,0.174999642922985,0.0044871703313586,0.000864195767520915,0,0,0
2013,"SEV","US1","2_U1","oak",2,39,5.19230769230769,202.5,0.195408514554192,0.00501047473215878,0.000964980318786135,0.0226510250368969,0.000580795513766588,0.000111856913762454
2013,"SEV","US1","2_U1","oak",3,39,5.19230769230769,202.5,0.145146679773304,0.00372170973777703,0.000716773727275576,0.00224215340568983,5.7491112966406e-05,1.10723624972337e-05
2013,"SEV","US1","2_U1","oak",4,39,5.19230769230769,202.5,0.195408514554192,0.00501047473215878,0.000964980318786135,0,0,0
2013,"SEV","US1","2_U1","oak",5,39,5.19230769230769,202.5,0.158304764350815,0.00405909652181578,0.000781751922720075,0.079203194541818,0.0020308511420979,0.000391126886626262
2013,"SEV","US1","2_U1","oak",6,39,5.19230769230769,202.5,0.168288208334998,0.00431508226499996,0.000831052880666659,0.0158016831913219,0.00040517136388005,7.80330034139355e-05
2013,"SEV","US2","1_U2","oak",1,39,5.05384615384615,197.1,0.158304764350815,0.00405909652181578,0.000803169783616516,0,0,0
2013,"SEV","US2","1_U2","oak",2,39,5.05384615384615,197.1,0.205771301589739,0.00527618722024972,0.00104399442714226,0,0,0
2013,"SEV","US2","1_U2","oak",3,39,5.05384615384615,197.1,0.174999642922985,0.0044871703313586,0.000887872363891351,0,0,0
2013,"SEV","US2","1_U2","oak",4,39,5.05384615384615,197.1,0.216242601457034,0.0055446820886419,0.00109712126563691,0,0,0
2013,"SEV","US2","1_U2","oak",5,39,5.05384615384615,197.1,0.266612960845984,0.00683622976528164,0.00135267864457628,0.0362400850151436,0.000929232949106246,0.000183866489168664
2013,"SEV","US2","1_U2","oak",6,39,5.05384615384615,197.1,0.168288208334998,0.00431508226499996,0.000853821452739718,0,0,0
