"Year","Site_code","Location","Sample_location","Mesh","Leaf","Person","Rep","Days","T_mu","DD","Initial_AFDM","Final_AFDM","k_ml","k_day_ml","k_dd_ml"
2013,"HOR","DS","3_D","fine","oak","S",1,44,7.95454545454545,350,3.538,2.74,0.255603675337615,0.00580917443949124,0.000730296215250327
2013,"HOR","DS","3_D","fine","oak","S",2,44,7.95454545454545,350,3.538,2.62,0.300387277964588,0.00682698359010427,0.000858249365613109
2013,"HOR","DS","3_D","fine","oak","S",3,44,7.95454545454545,350,3.538,2.81,0.230377112391939,0.00523584346345316,0.000658220321119826
2013,"HOR","DS","3_D","fine","oak","P",4,44,7.95454545454545,350,3.538,2.31,0.426314071203891,0.0096889561637248,0.00121804020343969
2013,"HOR","US1","2_U1","fine","oak","S",3,44,7.02727272727273,309.2,3.538,2.78,0.241110668035048,0.00547978790988745,0.000779788706452289
2013,"HOR","US1","2_U1","fine","oak","U",1,44,7.02727272727273,309.2,3.538,2.81,0.230377112391939,0.00523584346345316,0.000745074749003684
2013,"HOR","US1","2_U1","fine","oak","S",5,44,7.02727272727273,309.2,3.538,2.74,0.255603675337615,0.00580917443949124,0.000826661304455416
2013,"HOR","US1","2_U1","fine","oak","S",6,44,7.02727272727273,309.2,3.538,2.76,0.248330916008535,0.00564388445473943,0.000803140090583878
2013,"HOR","US2","1_U2","fine","oak","S",1,44,7.37045454545455,324.3,3.538,2.87,0.209249565966064,0.00475567195377418,0.000645234554320271
2013,"HOR","US2","1_U2","fine","oak","S",2,44,7.37045454545455,324.3,3.538,2.83,0.223284884082447,0.00507465645641925,0.000688513364423211
2013,"HOR","US2","1_U2","fine","oak","S",5,44,7.37045454545455,324.3,3.538,2.74,0.255603675337615,0.00580917443949124,0.000788170445074359
2013,"HOR","US2","1_U2","fine","oak","U",6,44,7.37045454545455,324.3,3.538,2.85,0.216242601457034,0.00491460457856896,0.000666798031011515
