"Year","Site_code","Location","Mesh","Leaf","Rep","ID","AFDM","nbsp","sing.sp","qual.FRic","FRic","FEve","FDiv","FDis","RaoQ","FGR"
2013,"HER","D","Coarse","Oak",3,237,2.75,5,5,0.322692896994291,0.183607627503655,0.640301414550244,0.898548336149278,1.12435909837667,8.46680963657175,4
2013,"HER","D","Coarse","Oak",4,238,2.58,5,5,0.322692896994291,0.182082819278818,0.694498417460043,0.698261550333326,2.32234868236671,16.9600622846548,4
2013,"HER","D","Coarse","Oak",5,239,3,5,5,0.322692896994291,0.249595892291333,0.491753066957497,0.617606689678887,2.06554278055651,14.893328867368,4
2013,"HER","D","Coarse","Oak",6,240,2.93,5,5,0.322692896994291,0.28861865495221,0.510359026922413,0.88311820266782,6.18894522072604,54.0076212390332,4
2013,"HER","U1","Coarse","Oak",2,260,2.8,4,4,0.322692896994291,0.287108331174135,0.722989610586088,0.762129346379834,8.43656524927493,74.9841942742365,3
2013,"HER","U1","Coarse","Oak",3,261,2.97,7,7,0.322692896994291,0.420268979661372,0.776337618106455,0.584096605622826,8.239183611489,76.0887003076538,5
2013,"HER","U1","Coarse","Oak",4,262,2.87,2,2,0.322692896994291,NA,NA,NA,3.78198161920439,27.4690006866901,2
2013,"HER","U1","Coarse","Oak",5,263,2.97,5,5,0.322692896994291,0.182082819278818,0.613160055461294,0.721911468188504,4.94605664986109,36.0965187274135,4
2013,"HER","U2","Coarse","Oak",1,283,2.76,3,3,0.322692896994291,0.116094554491139,0.608252098752393,0.902233719119715,5.95297280966202,43.4738072791402,3
2013,"HER","U2","Coarse","Oak",2,284,2.73,4,4,0.322692896994291,0.0568300261160693,0.793664400351553,0.880990759867288,7.28472136286565,55.2986841202758,3
2013,"HER","U2","Coarse","Oak",3,285,2.86,3,3,0.322692896994291,0.0715242229031113,0.994618071175826,0.971654197111904,7.47024725676357,56.0722325085817,3
2013,"HER","U2","Coarse","Oak",4,286,2.86,5,5,0.322692896994291,0.180419711174728,0.725776769024061,0.917924727309722,3.95928101633794,29.4827389681735,4
2013,"HER","U2","Coarse","Oak",5,287,2.7,4,4,0.322692896994291,0.0874151418004968,0.760337359095545,0.695982515509565,6.82800066543214,50.1948979768678,3
2013,"HER","U2","Coarse","Oak",6,288,2.89,3,3,0.322692896994291,0.0874151418004968,0.373208085603201,0.970501953668364,3.61349492257202,27.9347676825219,2
2013,"HOC","D","Coarse","Oak",1,307,2.79,4,4,0.322692896994291,0.180419711174728,0.819807698808207,0.872533078220736,7.6243440439092,59.7916777482824,3
2013,"HOC","D","Coarse","Oak",2,308,2.59,4,4,0.322692896994291,0.182082819278818,0.5538911064294,0.606245575951604,2.36260305411917,17.9588149835027,3
2013,"HOC","D","Coarse","Oak",3,309,2.82,3,3,0.322692896994291,0.199693189373638,0.186043369726157,0.531499638365061,3.11429292772648,28.4743876960789,3
2013,"HOC","D","Coarse","Oak",4,310,2.96,5,5,0.322692896994291,0.229748178235776,0.416229635988039,0.926300830983884,7.37138812346235,55.0837287095286,4
2013,"HOC","D","Coarse","Oak",5,311,2.99,3,3,0.322692896994291,0.0699895807720833,0.879859396783765,0.844405555638086,8.44454183749724,77.3033138428918,2
2013,"HOC","D","Coarse","Oak",6,312,2.83,3,3,0.322692896994291,0.0699895807720833,0.153633441051112,0.553612257229725,2.7797151127341,23.8760019826871,2
2013,"HOC","U1","Coarse","Oak",1,331,2.78,5,5,0.322692896994291,0.394363370641913,0.69514190504758,0.530018155218119,2.58351917540556,22.7197078768532,4
2013,"HOC","U1","Coarse","Oak",2,332,2.77,3,3,0.322692896994291,0.108149605791882,0.875847750457559,0.719798162986536,7.76340610745044,62.3692006991916,3
2013,"HOC","U1","Coarse","Oak",3,333,2.66,2,2,0.322692896994291,NA,NA,NA,8.72219462416602,76.0766790618308,2
2013,"HOC","U1","Coarse","Oak",4,334,2.8,1,1,0.322692896994291,NA,NA,NA,0,0,1
2013,"HOC","U1","Coarse","Oak",5,335,2.91,4,4,0.322692896994291,0.220618656523184,0.551402331890416,0.706873317765931,3.23393338639162,27.8248821313415,4
2013,"HOC","U1","Coarse","Oak",6,336,2.64,4,4,0.322692896994291,0.223349593958917,0.595989056701724,0.923862660902687,7.85474746830807,62.6986263355305,4
2013,"HOC","U2","Coarse","Oak",1,355,2.84,6,6,0.322692896994291,0.295736443023454,0.751930427696224,0.94999918926399,8.07692599994362,66.3601061766868,4
2013,"HOC","U2","Coarse","Oak",2,356,2.71,3,3,0.322692896994291,0.086854349873878,0.295389054098703,0.520019805615871,3.68533100841199,27.1726329176637,3
2013,"HOC","U2","Coarse","Oak",4,358,2.73,5,5,0.322692896994291,0.297433322334259,0.393291343132703,0.524798713101006,7.68672187012839,61.1704082477304,4
2013,"HOC","U2","Coarse","Oak",5,359,2.7,4,4,0.322692896994291,0.194670181268275,0.578579923220244,0.962209738056975,2.66118536606558,20.5012576362747,3
2013,"HOR","D","Coarse","Oak",1,379,2.87,4,4,0.322692896994291,0.183607627503655,0.592771147925727,0.775381839798241,3.414526928595,24.478624486584,4
2013,"HOR","D","Coarse","Oak",3,381,2.66,3,3,0.322692896994291,0.0467260796121162,0.539179008477556,0.865772629987693,5.17047836825755,35.6550676563148,3
2013,"HOR","D","Coarse","Oak",4,382,2.69,5,5,0.322692896994291,0.341040247209851,0.730601995763089,0.702166045227151,5.93906600754527,44.9648500013453,4
2013,"HOR","D","Coarse","Oak",5,383,2.84,2,2,0.322692896994291,NA,NA,NA,3.02739255500353,20.2014204409418,2
2013,"HOR","U1","Coarse","Oak",1,403,2.63,4,4,0.322692896994291,0.249595892291333,0.624814048634109,0.684320761784036,7.52819759025419,58.9637120730825,3
2013,"HOR","U1","Coarse","Oak",2,404,2.56,6,6,0.322692896994291,0.273858295223585,0.60263346596203,0.691321140349038,1.93329116712806,14.9283460294611,4
2013,"HOR","U1","Coarse","Oak",3,405,2.74,5,5,0.322692896994291,0.324449626920812,0.453292909362543,0.791152940121697,7.23646830336625,56.6234304220973,5
2013,"HOR","U1","Coarse","Oak",4,406,2.71,3,3,0.322692896994291,0.0659882647876783,0.253885975584996,0.972345540794708,2.34852867624431,15.7826343624289,2
2013,"HOR","U1","Coarse","Oak",5,407,2.87,7,7,0.322692896994291,0.47253118583533,0.691370585334708,0.608623334663117,5.93310502443437,50.388167429909,6
2013,"HOR","U1","Coarse","Oak",6,408,2.74,2,2,0.322692896994291,NA,NA,NA,0.511744956746959,3.40578712040442,2
2013,"HOR","U2","Coarse","Oak",1,427,2.62,6,6,0.322692896994291,0.273858295223585,0.659345252435081,0.694345462910214,2.22833893129254,17.9633665699617,4
2013,"HOR","U2","Coarse","Oak",2,428,2.72,6,6,0.322692896994291,0.341040247209851,0.802099559291331,0.790362355709321,8.06598721654436,69.5065737643052,4
2013,"HOR","U2","Coarse","Oak",3,429,2.79,4,4,0.322692896994291,0.219736317436905,0.530790637693954,0.59861969596387,1.791563748831,14.3882985600137,4
2013,"HOR","U2","Coarse","Oak",4,430,2.78,5,5,0.322692896994291,0.275087388653049,0.711572618251305,0.814845335954086,6.10648337462463,49.0606370791339,4
2013,"HOR","U2","Coarse","Oak",5,431,2.76,3,3,0.322692896994291,0.0659882647876783,0.865493419522953,0.912473489933963,6.67497817661886,46.6186699880772,2
2013,"HOR","U2","Coarse","Oak",6,432,2.81,3,3,0.322692896994291,0.0103249911601237,0.875236411691787,0.476798564603825,8.14982740598482,69.0617212811321,3
2013,"KER","D","Coarse","Oak",1,451,2.98,7,7,0.322692896994291,0.675202913427527,0.51434775160731,0.551033893857975,8.63566166013927,77.5434762831535,5
2013,"KER","D","Coarse","Oak",2,452,2.85,3,3,0.322692896994291,0.0782259939184489,0.298717033938836,0.841151525409098,4.13303915280569,30.168586985805,2
2013,"KER","D","Coarse","Oak",3,453,2.86,3,3,0.322692896994291,0.109769543625562,0.797908270112767,0.781052452667092,2.13060338018627,14.8068840206623,2
2013,"KER","D","Coarse","Oak",4,454,2.76,3,3,0.322692896994291,0.0146669964574858,0.904161229752882,0.309674455642036,4.45669476158402,33.8858536215392,2
2013,"KER","D","Coarse","Oak",5,455,2.97,5,5,0.322692896994291,0.318056281223355,0.468466831244334,0.919363521840973,7.97350257364654,67.1656518460932,4
2013,"KER","U1","Coarse","Oak",1,475,3.17,3,3,0.322692896994291,0.108149605791882,0.83249625934582,0.827280994806725,7.83813682643834,63.8882904556587,3
2013,"KER","U1","Coarse","Oak",2,476,2.94,4,4,0.322692896994291,0.306633916755012,0.819905042681396,0.598333690921921,8.6908893077811,81.7420246340806,4
2013,"KER","U1","Coarse","Oak",3,477,2.84,3,3,0.322692896994291,0.0930045693742315,0.305933959798803,0.941991275047975,3.27294358784638,22.7070554101597,3
2013,"KER","U1","Coarse","Oak",4,478,3.13,2,2,0.322692896994291,NA,NA,NA,6.25680372622163,40.778742574032,2
2013,"KER","U1","Coarse","Oak",5,479,2.95,6,6,0.322692896994291,0.275087388653049,0.726898400758717,0.898863502206259,8.19796736981771,68.455074848687,5
2013,"KER","U1","Coarse","Oak",6,480,2.72,4,4,0.322692896994291,0.155109685432521,0.600143665133731,0.217789811706207,4.30643522974205,35.0211557073723,3
2013,"KER","U2","Coarse","Oak",1,499,2.74,6,6,0.322692896994291,0.275087388653049,0.444873417444234,0.934390096823862,7.03983907798033,54.7855013824744,5
2013,"KER","U2","Coarse","Oak",2,500,2.54,4,4,0.322692896994291,0.182082819278818,0.438078660159455,0.958507485483848,3.16563693151904,24.3337333714046,3
2013,"KER","U2","Coarse","Oak",3,501,2.71,3,3,0.322692896994291,0.116094554491139,0.159650570742895,0.976161895994733,1.96408648689083,14.4853510901828,3
2013,"KER","U2","Coarse","Oak",4,502,2.9,3,3,0.322692896994291,0.086854349873878,0.605393055612499,0.609817223463111,6.28413735930673,47.341652606398,3
2013,"KER","U2","Coarse","Oak",5,503,2.81,3,3,0.322692896994291,0.0874151418004968,0.0954227607827087,0.99317016073397,0.954833479500209,7.34308753838947,2
2013,"KER","U2","Coarse","Oak",6,504,2.8,2,2,0.322692896994291,NA,NA,NA,2.15454673694186,14.0422667217866,2
2013,"MES","D","Coarse","Oak",1,523,3.1,5,5,0.322692896994291,0.354280714873693,0.419022530818478,0.654045062789001,4.74082183002147,41.1748808752139,4
2013,"MES","D","Coarse","Oak",2,524,3.21,3,3,0.322692896994291,0.183607627503655,0.0345975608503901,0.626982392974444,0.503449815103407,3.82790991382379,3
2013,"MES","D","Coarse","Oak",3,525,3.01,3,3,0.322692896994291,0.0528460765550297,0.478570190286385,0.758490663683816,5.64942879061542,39.3931218587453,2
2013,"MES","D","Coarse","Oak",4,526,2.94,4,4,0.322692896994291,0.183607627503655,0.680824326288966,0.714798831993808,5.46094749922451,42.7385306765672,3
2013,"MES","D","Coarse","Oak",5,527,3.16,4,4,0.322692896994291,0.183607627503655,0.518249671605361,0.773974299383913,4.53851730036699,36.3355850185153,3
2013,"MES","D","Coarse","Oak",6,528,2.83,7,7,0.322692896994291,0.341040247209851,0.60521005222066,0.818245683407245,7.66670976649937,64.0504170633634,5
2013,"MES","U1","Coarse","Oak",1,547,2.9,5,5,0.322692896994291,0.249595892291333,0.604769562840667,0.603551224392827,5.88482086188506,48.1430310432124,3
2013,"MES","U1","Coarse","Oak",2,548,2.87,3,3,0.322692896994291,0.183607627503655,0.0835142887719877,0.636754517316716,1.22010256306704,9.40842260658436,3
2013,"MES","U1","Coarse","Oak",3,549,3,4,4,0.322692896994291,0.183607627503655,0.587197339446995,0.740400831685206,3.63391697373689,28.8174432939423,3
2013,"MES","U1","Coarse","Oak",4,550,2.91,4,4,0.322692896994291,0.183607627503655,0.682284672244944,0.808590190575059,6.87929964862495,56.4083532963406,3
2013,"MES","U1","Coarse","Oak",5,551,4.06,3,3,0.322692896994291,0.089636399910973,0.338684831749901,0.963992907409768,4.46791286794904,38.1438441092207,3
2013,"MES","U1","Coarse","Oak",6,552,2.91,5,5,0.322692896994291,0.249595892291333,0.621460960039239,0.742896474957417,8.2186051300251,68.7490830649595,3
2013,"MES","U2","Coarse","Oak",1,571,2.97,4,4,0.322692896994291,0.183607627503655,0.507766463941657,0.761477909219694,3.79121784872367,30.2494865753108,3
2013,"MES","U2","Coarse","Oak",2,572,3.02,3,3,0.322692896994291,0.116094554491139,0.232065955356035,0.716312295649203,3.02825147643153,21.5632868745902,3
2013,"MES","U2","Coarse","Oak",3,573,2.94,5,5,0.322692896994291,0.207870030435907,0.675145453027975,0.967063701033952,2.37874535739738,18.7883080493812,4
2013,"MES","U2","Coarse","Oak",4,574,3.06,4,4,0.322692896994291,0.183607627503655,0.555355842517917,0.733306666155102,2.24657726007493,17.4218379688967,3
2013,"MES","U2","Coarse","Oak",5,575,2.98,3,3,0.322692896994291,0.116094554491139,0.379538125205715,0.737225840084788,4.68261198449411,34.5475029907587,3
2013,"MES","U2","Coarse","Oak",6,576,2.94,3,3,0.322692896994291,0.0146669964574858,0.045833883899735,0.990350919943055,0.548011428487672,4.27717253203433,2
2013,"NIE","D","Coarse","Oak",1,595,2.41,4,4,0.322692896994291,0.0874151418004968,0.51006542367939,0.994838714973611,0.492142273134667,3.73598724855416,3
2013,"NIE","D","Coarse","Oak",2,596,2.67,3,3,0.322692896994291,0.0946676774783207,0.289641726563678,0.958687843656602,3.56015658129478,28.6646819391928,3
2013,"NIE","D","Coarse","Oak",3,597,2.35,4,4,0.322692896994291,0.182082819278818,0.778365115705975,0.896451916793949,7.34874149182324,60.40552212794,3
2013,"NIE","D","Coarse","Oak",4,598,2.26,4,4,0.322692896994291,0.0874151418004968,0.523221819130204,0.989190751500102,0.962133171914303,7.25318072478335,3
2013,"NIE","D","Coarse","Oak",5,599,2.64,3,3,0.322692896994291,0.0874151418004968,0.65916680853049,0.773216235164229,6.84885415106638,51.6882683815811,2
2013,"NIE","U1","Coarse","Oak",1,619,2.53,1,1,0.322692896994291,NA,NA,NA,0,0,1
2013,"NIE","U1","Coarse","Oak",2,620,2.24,2,2,0.322692896994291,NA,NA,NA,0.27483252757208,1.7185860621142,2
2013,"NIE","U1","Coarse","Oak",3,621,2.58,4,4,0.322692896994291,0.143337547822977,0.545882303905997,0.979360528294171,2.75380823339696,22.0366989135508,4
2013,"NIE","U1","Coarse","Oak",4,622,2.65,3,3,0.322692896994291,0.0874151418004968,0.614917852292217,0.986063949444659,5.57631610867646,43.3635820414812,2
2013,"NIE","U1","Coarse","Oak",5,623,2.59,4,4,0.322692896994291,0.141383530770618,0.250503363925251,0.641219267757991,2.6250385131998,20.1192116288405,3
2013,"NIE","U1","Coarse","Oak",6,624,2.35,3,3,0.322692896994291,0.0756993703849268,0.110996385240053,0.99335751402568,1.50788825164987,11.9567514729711,3
2013,"NIE","U2","Coarse","Oak",1,643,2.81,4,4,0.322692896994291,0.182082819278818,0.669584232924626,0.922211893001527,7.95985980893948,65.7964771513147,3
2013,"NIE","U2","Coarse","Oak",2,644,2.64,3,3,0.322692896994291,0.0486698703446562,0.457891505514354,0.964770720913411,5.36488909505553,41.8262812837579,3
2013,"NIE","U2","Coarse","Oak",3,645,2.57,4,4,0.322692896994291,0.182082819278818,0.614645484859067,0.939527558669524,4.99529958933712,39.7091966082148,3
2013,"NIE","U2","Coarse","Oak",4,646,2.42,3,3,0.322692896994291,0.0946676774783207,0.533487306646052,0.86955342092068,6.14568050432338,49.8753975098382,3
2013,"NIE","U2","Coarse","Oak",5,647,2.83,4,4,0.322692896994291,0.182082819278818,0.614016769468083,0.893800614386509,6.65272116404046,52.8781708173488,3
2013,"NIE","U2","Coarse","Oak",6,648,2.73,3,3,0.322692896994291,0.0946676774783207,0.233657862693419,0.977989547515764,2.93070107830535,23.409168272284,3
2013,"ROM","D","Coarse","Oak",1,667,3.07,5,5,0.322692896994291,0.188233038779171,0.750122640900372,0.888171306654209,5.5115038122719,40.823445773481,4
2013,"ROM","D","Coarse","Oak",2,668,2.92,2,2,0.322692896994291,NA,NA,NA,2.20008038013898,14.6420698899762,2
2013,"ROM","D","Coarse","Oak",3,669,2.84,2,2,0.322692896994291,NA,NA,NA,2.11481882814897,13.5291874945775,2
2013,"ROM","D","Coarse","Oak",4,670,2.96,4,4,0.322692896994291,0.172614177429718,0.449053835774046,0.89207739563783,4.84667549796801,34.697086682332,3
2013,"ROM","D","Coarse","Oak",5,671,3.09,4,4,0.322692896994291,0.133580429485994,0.634510438268651,0.955651477293592,5.15994393334342,39.3028530957152,4
2013,"ROM","D","Coarse","Oak",6,672,2.85,4,4,0.322692896994291,0.287108331174135,0.519147646401438,0.755410633455625,8.32468764569831,75.3770823784424,3
2013,"ROM","U1","Coarse","Oak",2,692,2.89,4,4,0.322692896994291,0.188233038779171,0.651619329485627,0.934365820265692,4.53519157612375,33.210577480953,3
2013,"ROM","U1","Coarse","Oak",3,693,2.97,1,1,0.322692896994291,NA,NA,NA,0,0,1
2013,"ROM","U1","Coarse","Oak",4,694,3.01,4,4,0.322692896994291,0.133445331920824,0.818415018699709,0.86632427190992,8.05374371749327,66.0958950767652,3
2013,"ROM","U1","Coarse","Oak",5,695,3.07,1,1,0.322692896994291,NA,NA,NA,0,0,1
2013,"ROM","U1","Coarse","Oak",6,696,2.91,2,2,0.322692896994291,NA,NA,NA,1.70229463920487,12.3639766983067,2
2013,"ROM","U2","Coarse","Oak",1,715,2.89,3,3,0.322692896994291,0.086854349873878,0.123922708926022,0.980969829534351,1.55128780466122,11.5659601516419,3
2013,"ROM","U2","Coarse","Oak",2,716,2.88,5,5,0.322692896994291,0.275087388653049,0.482426042097996,0.821234417872538,5.83378151981602,43.1415358447543,4
2013,"ROM","U2","Coarse","Oak",3,717,2.87,1,1,0.322692896994291,NA,NA,NA,0,0,1
2013,"ROM","U2","Coarse","Oak",4,718,2.82,5,5,0.322692896994291,0.291298264340493,0.758853720824661,0.827599159280545,7.49261437028881,62.0424504530212,4
2013,"ROM","U2","Coarse","Oak",5,719,3,2,2,0.322692896994291,NA,NA,NA,1.20730034445346,8.03487735323703,2
2013,"ROM","U2","Coarse","Oak",6,720,3.09,3,3,0.322692896994291,0.116094554491139,0.069559995062866,0.686106428968755,0.946292021047588,7.00060965527135,3
2013,"ROT","D","Coarse","Oak",1,739,3.22,3,3,0.322692896994291,0.149050890034611,0.859813760120824,0.698725928907853,5.41806291210721,37.4675895892312,3
2013,"ROT","D","Coarse","Oak",2,740,3.03,3,3,0.322692896994291,0.0718133249198657,0.351295211295623,0.940459949257192,3.86725525241601,26.1913357070472,3
2013,"ROT","D","Coarse","Oak",3,741,3.09,3,3,0.322692896994291,0.0659882647876783,0.777307385170068,0.906515319671389,5.90737595466696,39.9901326633175,2
2013,"ROT","D","Coarse","Oak",4,742,3.09,4,4,0.322692896994291,0.249595892291333,0.255134272149503,0.552574207558685,4.49732073422263,31.8894528511189,3
2013,"ROT","D","Coarse","Oak",5,743,3.06,5,5,0.322692896994291,0.297433322334259,0.406028140576516,0.48038625847385,6.6124392720011,52.3144210824124,4
2013,"ROT","D","Coarse","Oak",6,744,2.99,5,5,0.322692896994291,0.380093285974441,0.556327662607997,0.804536722431954,5.24165892813108,40.4590429452047,4
2013,"ROT","U1","Coarse","Oak",1,763,3.17,4,4,0.322692896994291,0.182082819278818,0.796729206076999,0.758487448855239,7.56078641494355,61.9112783603855,3
2013,"ROT","U1","Coarse","Oak",3,765,2.86,3,3,0.322692896994291,0.0718133249198657,0.229397203457562,0.936046915958492,2.68565954679666,18.2319480578174,3
2013,"ROT","U1","Coarse","Oak",4,766,3.1,4,4,0.322692896994291,0.119237186645884,0.69048735504728,0.721119929069566,5.5275437544981,38.7609056622974,4
