"Year","Site_code","Location","Mesh","Leaf","Rep","ID","AFDM","nbsp","sing.sp","qual.FRic","FRic","FEve","FDiv","FDis","RaoQ","FGR"
2013,"DUR","D","Coarse","Alder",2,158,1.95,5,5,0.330457792267978,0.250405001891498,0.739627455321403,0.647585435028013,7.03804900086357,60.4251935219222,3
2013,"DUR","D","Coarse","Alder",3,159,1.6,5,5,0.330457792267978,0.205406139453858,0.559820317914432,0.752549656479005,1.56522371562472,11.719990942717,3
2013,"DUR","D","Coarse","Alder",4,160,2.01,3,3,0.330457792267978,0.0271692159240455,0.975943774253369,0.578942763429217,8.49495318449603,73.135914894585,3
2013,"DUR","D","Coarse","Alder",5,161,2.05,2,2,0.330457792267978,NA,NA,NA,0.754279102138763,5.02987687474452,2
2013,"DUR","D","Coarse","Alder",6,162,2.01,4,4,0.330457792267978,0.157968277905205,0.602424084337035,0.952772222683886,5.50454469203358,40.3666108664982,3
2013,"DUR","U1","Coarse","Alder",1,181,2.18,2,2,0.330457792267978,NA,NA,NA,1.44286030274699,11.4761752763859,2
2013,"DUR","U1","Coarse","Alder",4,184,2.15,4,4,0.330457792267978,0.127089302821385,0.637939161324707,0.940541836737553,4.54173396155217,32.5547922430376,2
2013,"DUR","U1","Coarse","Alder",5,185,1.92,2,2,0.330457792267978,NA,NA,NA,0.261482435930374,1.74368407385108,2
2013,"DUR","U1","Coarse","Alder",6,186,1.65,3,3,0.330457792267978,0.059953186891349,0.161392840195547,0.986017937238143,1.7119470056703,11.7719953902621,2
2013,"DUR","U2","Coarse","Alder",1,205,1.9,2,2,0.330457792267978,NA,NA,NA,0.512760924890205,3.41932357805583,2
2013,"DUR","U2","Coarse","Alder",2,206,2.14,2,2,0.330457792267978,NA,NA,NA,0.261482436442983,1.74368407726939,2
2013,"DUR","U2","Coarse","Alder",3,207,1.74,2,2,0.330457792267978,NA,NA,NA,0.832689594310346,5.55275377825791,2
2013,"DUR","U2","Coarse","Alder",4,208,1.89,2,2,0.330457792267978,NA,NA,NA,0.261482436161048,1.74368407538932,2
2013,"DUR","U2","Coarse","Alder",5,209,2.19,4,4,0.330457792267978,0.174910701922265,0.584825835378013,0.665135020450136,7.55039886631032,63.867267185955,3
2014,"ELG","U2","Coarse","Alder",1,7,2.17,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"ELG","U2","Coarse","Alder",2,8,2.34,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"ELG","U2","Coarse","Alder",3,9,2.23,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"ELG","U2","Coarse","Alder",4,10,2.43,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"ELG","U2","Coarse","Alder",5,11,2.02,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"ELG","U2","Coarse","Alder",6,12,1.82,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"ELG","U1","Coarse","Alder",1,19,2.33,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"ELG","U1","Coarse","Alder",2,20,2.14,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"ELG","U1","Coarse","Alder",3,21,1.97,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"ELG","U1","Coarse","Alder",4,22,2.27,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"ELG","U1","Coarse","Alder",5,23,2.34,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"ELG","U1","Coarse","Alder",6,24,2.47,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"ELG","D","Coarse","Alder",1,31,2.24,2,2,0.330457792267978,NA,NA,NA,5.55043360230034,30.8073131735447,2
2014,"ELG","D","Coarse","Alder",2,32,2.4,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"ELG","D","Coarse","Alder",3,33,2.28,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"ELG","D","Coarse","Alder",4,34,2.23,1,1,0.330457792267978,NA,NA,NA,0,0,1
2014,"ELG","D","Coarse","Alder",5,35,2.27,2,2,0.330457792267978,NA,NA,NA,5.55043360230034,30.8073131735447,2
2014,"ELG","D","Coarse","Alder",6,36,2.21,2,2,0.330457792267978,NA,NA,NA,4.16282520172526,23.1054848801585,2
2013,"HER","D","Coarse","Alder",1,229,1.54,5,5,0.330457792267978,0.205406139453858,0.850566490907705,0.749555469918717,7.75125724245926,62.9555508740335,3
2013,"HER","D","Coarse","Alder",3,231,1.53,6,6,0.330457792267978,0.268219343584249,0.6338982884442,0.62842492147761,4.19538808802369,32.8463642095844,3
2013,"HER","D","Coarse","Alder",6,234,1.93,2,2,0.330457792267978,NA,NA,NA,0.248360671384047,1.57307129636126,1
2013,"HER","U1","Coarse","Alder",3,255,1.83,7,7,0.330457792267978,0.634381935363479,0.701952831214211,0.894352338421527,5.79811004876921,49.7927974729155,4
2013,"HER","U1","Coarse","Alder",4,256,1.89,5,5,0.330457792267978,0.205406139453858,0.737297000864637,0.767545487100134,5.15715855669686,41.0591944848133,3
2013,"HER","U1","Coarse","Alder",5,257,1.94,5,5,0.330457792267978,0.205406139453858,0.800934409666501,0.808015954623646,8.24238655145367,69.555360279491,3
2013,"HER","U2","Coarse","Alder",1,277,1.38,4,4,0.330457792267978,0.138270023523823,0.457811864085682,0.987281983406357,6.90103209197115,51.9280325231336,3
2013,"HER","U2","Coarse","Alder",2,278,2,5,5,0.330457792267978,0.205406139453858,0.359622097376646,0.701067830313665,5.99444167271113,43.5094441282241,3
2013,"HER","U2","Coarse","Alder",3,279,1.89,4,4,0.330457792267978,0.127089302821385,0.861604806069541,0.882016481182512,7.48603356837524,56.5935204423499,2
2013,"HER","U2","Coarse","Alder",4,280,1.96,3,3,0.330457792267978,0.0298326439758632,0.932860913193906,0.887497938568824,7.31394895371446,53.6976836366135,3
2013,"HER","U2","Coarse","Alder",5,281,1.37,4,4,0.330457792267978,0.175573495477995,0.735326381036548,0.631982368498194,7.37967696553105,57.8538008984122,3
2013,"HER","U2","Coarse","Alder",6,282,1.6,4,4,0.330457792267978,0.138270023523823,0.601101316287961,0.936524991814531,3.77762320555919,28.420714971631,3
2013,"HOC","D","Coarse","Alder",1,301,1.05,5,5,0.330457792267978,0.295238139702635,0.457745921252063,0.433559308389217,6.20677620277138,49.6116357960865,4
2013,"HOC","D","Coarse","Alder",2,302,2.01,3,3,0.330457792267978,0.10843737954796,0.696954066838873,0.75500222260011,7.04663874930917,54.7918117936871,3
2013,"HOC","D","Coarse","Alder",3,303,1.65,4,4,0.330457792267978,0.123049293051971,0.605178527529,0.481530366986473,5.28889559269649,43.0500798909242,3
2013,"HOC","D","Coarse","Alder",4,304,1.27,4,4,0.330457792267978,0.175573495477995,0.412861406453959,0.776784999648158,7.7386992586567,60.8400282317499,3
2013,"HOC","D","Coarse","Alder",5,305,2.07,4,4,0.330457792267978,0.229610462843231,0.961774364433112,0.338601598946656,5.28640815905831,45.9608570997438,4
2013,"HOC","D","Coarse","Alder",6,306,1.92,5,5,0.330457792267978,0.19935806257471,0.750284850266155,0.576729698217205,7.95575302857629,70.2378719362118,5
2013,"HOC","U1","Coarse","Alder",1,325,0.45,2,2,0.330457792267978,NA,NA,NA,5.285493848655,39.3438270219206,2
2013,"HOC","U1","Coarse","Alder",2,326,0.42,3,3,0.330457792267978,0.0656276768594039,0.624782792324737,0.787762274949589,7.04822624849581,54.6306461180559,2
2013,"HOC","U1","Coarse","Alder",3,327,0.35,1,1,0.330457792267978,NA,NA,NA,0,0,1
2013,"HOC","U1","Coarse","Alder",6,330,0.99,4,4,0.330457792267978,0.304495864403786,0.776265254743216,0.591446506438972,7.66200141927996,62.3460453965214,3
2013,"HOC","U2","Coarse","Alder",1,349,0.8,4,4,0.330457792267978,0.271917020844885,0.520852985830951,0.721843023592032,6.97168969888062,56.342172191223,4
2013,"HOC","U2","Coarse","Alder",2,350,1.34,4,4,0.330457792267978,0.174910701922265,0.655161413603488,0.436431462029806,6.36999331648018,51.133924478878,3
2013,"HOC","U2","Coarse","Alder",3,351,0.79,2,2,0.330457792267978,NA,NA,NA,3.92540827313055,29.2197074692964,2
2013,"HOC","U2","Coarse","Alder",4,352,1.21,4,4,0.330457792267978,0.175573495477995,0.614101065645953,0.558433570029825,3.67432991398086,27.1562785695067,3
2013,"HOC","U2","Coarse","Alder",5,353,0.68,3,3,0.330457792267978,0.10843737954796,0.640086220488007,0.750517641184277,6.88533538190431,54.7996914903272,3
