"Year","Site_code","Location","AFDM","nbsp","sing.sp","qual.FRic","FRic","FEve","FDiv","FDis","RaoQ","FGR"
2013,"SEV","D",2.25833333333333,2.66666666666667,2.66666666666667,0.330457792267978,0.133580680155356,0.592030063880619,0.447636421483718,3.13673281298386,24.6929372327577,2.66666666666667
2013,"SEV","U1",1.70833333333333,2.16666666666667,2.16666666666667,0.330457792267978,0.0635446514106923,0.38916982199466,0.936899535516548,3.54465996823176,23.9699788442728,1.83333333333333
2013,"SEV","U2",1.72833333333333,2.66666666666667,2.66666666666667,0.330457792267978,0.114704180848908,0.605361325638362,0.624051298098949,3.33379254535596,24.9767771258861,2.33333333333333
2014,"ELG","D",2.27166666666667,1.5,1.5,0.330457792267978,0,0,0,2.54394873438766,14.1200185378747,1.5
2014,"ELG","U1",2.25333333333333,1,1,0.330457792267978,0,0,0,0,0,1
2014,"ELG","U2",2.16833333333333,1,1,0.330457792267978,0,0,0,0,0,1
2014,"KNO","D",2.47,1.2,1.2,0.330457792267978,0,0,0,1.27820611093654,10.8920724135701,1.2
2014,"KNO","U2",2.23,1,1,0.330457792267978,0,0,0,0,0,1
2014,"MAR","D",1.67166666666667,1,1,0.330457792267978,0,0,0,0,0,1
2014,"MAR","U1",1.33,1,1,0.330457792267978,0,0,0,0,0,1
2014,"MAR","U2",2.91333333333333,1.66666666666667,1.66666666666667,0.330457792267978,0,0,0,4.50402028818394,35.589822379601,1.66666666666667
2014,"MUR","U2",2.442,1.6,1.6,0.330457792267978,0.0039890945733261,0.987689910273628,0.38854897596298,2.13907162019441,13.0893017346947,1.2
2014,"VAL","D",2.068,4,4,0.330457792267978,0.466851507072705,0.860485534111531,0.845230347830409,6.30772743680198,59.4538946620157,3.2
2014,"VAL","U1",1.058,1.4,1.4,0.330457792267978,0.014423675026306,0.971833236821364,0.852183900894955,1.35418589001946,9.75610426510415,1.2
2014,"VAL","U2",1.23333333333333,1.66666666666667,1.66666666666667,0.330457792267978,0,0,0,2.52727492188415,12.2447440943311,1.33333333333333
2014,"VIL","U1",1.23,1.16666666666667,1.16666666666667,0.330457792267978,0,0,0,0.429846538984688,3.35354005444964,1.16666666666667
2014,"VIL","U2",2.1675,1.5,1.5,0.330457792267978,0,0,0,1.33200776640248,8.92566592649941,1.5
