"Year","Site","Location","SPEAR","median_msPAFraMix_all","median_msPAFraMix_HM","median_msPAFraMix_Oth","median_msPAFraMix_PB","median_msPAFraMix_org","median_msPAFraMix_F","median_msPAFraMix_H","median_msPAFraMix_I","median_sumTU_HM_gm","median_sumTU_Oth_gm","median_sumTU_PB_gm","median_sumTU_all_gm","median_sumTU_org_gm","median_sumTU_F_gm","median_sumTU_H_gm","median_sumTU_I_gm","median_sumTU_HM_med","median_sumTU_Oth_med","median_sumTU_PB_med","median_sumTU_all_med","median_sumTU_org_med","median_sumTU_F_med","median_sumTU_H_med","median_sumTU_I_med","median_sumTU_HM.DM_gm","median_sumTU_Oth.DM_gm","median_sumTU_PB.DM_gm","median_sumTU_all.DM_gm","median_sumTU_org.DM_gm","median_sumTU_F.DM_gm","median_sumTU_H.DM_gm","median_sumTU_I.DM_gm","median_sumTU_HM.DM_med","median_sumTU_Oth.DM_med","median_sumTU_PB.DM_med","median_sumTU_all.DM_med","median_sumTU_org.DM_med","median_sumTU_F.DM_med","median_sumTU_H.DM_med","median_sumTU_I.DM_med"
2014,"ELG","U2",46.54743772,4.55e-05,1.06e-05,5.84e-07,3.68e-05,3.74e-05,0,7.73e-07,3.02e-05,0.003382851,3.42e-07,1.44e-05,0.003387379,1.46e-05,0,4.07e-06,5.93e-07,0.004109773,2.98e-07,2.48e-05,0.00412302,2.51e-05,0,1.42e-06,1.18e-05,0.013734104,2.68e-07,8.4e-07,0.013734971,1.14e-06,0,8e-07,5.48e-09,0.012672496,2.34e-07,2e-06,0.01267419,2.26e-06,0,2e-06,5.46e-09
2014,"ELL","D",35.0022536,0.000648048,2.65e-05,0.000226369,0.000410029,0.000573886,4.1e-09,2.67e-05,0.00040611,0.010545144,4.53e-05,0.00019599,0.010960925,0.000234635,1.12e-05,1.82e-05,0.00017022,0.013741968,3.81e-05,0.000221969,0.01418581,0.000255274,2.11e-05,1.51e-05,0.000202769,0.044695943,3.66e-05,0.001308651,0.047440561,0.001338496,8.62e-05,1.18e-05,0.001138138,0.041294528,3.23e-05,0.00140732,0.044129469,0.0014577,6.5e-05,1.03e-05,0.001255448
2014,"ELL","U1",32.01732319,0.000348937,6.58e-06,0,0.000334932,0.000335216,0,4.34e-06,0.000288995,0.006184992,2.44e-07,1.53e-05,0.006200736,1.57e-05,3.92e-06,8.68e-06,3.65e-06,0.007735887,2.28e-07,7.66e-05,0.007800911,7.67e-05,5.94e-06,4.76e-06,6.88e-05,0.025389112,2.25e-07,1.71e-05,0.025406591,1.75e-05,1.37e-05,3.39e-06,3.38e-08,0.023664062,2.16e-07,1.32e-05,0.023677606,1.35e-05,8.69e-06,5e-06,3.37e-08
2014,"ELL","U2",32.01732319,0.000348937,6.58e-06,0,0.000334932,0.000335216,0,4.34e-06,0.000288995,0.006184992,2.44e-07,1.53e-05,0.006200736,1.57e-05,3.92e-06,8.68e-06,3.65e-06,0.007735887,2.28e-07,7.66e-05,0.007800911,7.67e-05,5.94e-06,4.76e-06,6.88e-05,0.025389112,2.25e-07,1.71e-05,0.025406591,1.75e-05,1.37e-05,3.39e-06,3.38e-08,0.023664062,2.16e-07,1.32e-05,0.023677606,1.35e-05,8.69e-06,5e-06,3.37e-08
2014,"KNO","D",19.11649429,0.000354951,1.02e-05,0.000210513,0.000133243,0.000267104,2.5e-10,2.7e-05,8.69e-05,0.008050769,3.51e-05,4.97e-05,0.008123355,7.43e-05,5.1e-06,2.02e-05,2.2e-05,0.010377276,3.04e-05,5.69e-05,0.010442589,7.19e-05,8.77e-06,1.23e-05,3.43e-05,0.034101594,2.5e-05,0.000540334,0.037531291,0.000563753,3.14e-05,8.15e-06,0.000472294,0.03127716,2.24e-05,0.000577313,0.035433273,0.000598276,2.06e-05,7.95e-06,0.000523261
2014,"KNO","U1",31.61442349,0.000113416,2.75e-06,0,4.75e-05,4.76e-05,0,3.3e-06,4.46e-05,0.004426879,3.39e-07,1.99e-05,0.004480513,2.02e-05,1.13e-06,8.35e-06,5.43e-07,0.005794251,3.11e-07,2.2e-05,0.005813271,2.22e-05,2.63e-06,3.27e-06,1.08e-05,0.017546385,1.85e-07,1.58e-05,0.017607405,1.68e-05,8.68e-06,2.26e-06,5.02e-09,0.01659195,1.65e-07,1.04e-05,0.016890752,1.13e-05,4.8e-06,2.75e-06,5e-09
2014,"KNO","U2",31.61442349,0.000113416,2.75e-06,0,4.75e-05,4.76e-05,0,3.3e-06,4.46e-05,0.004426879,3.39e-07,1.99e-05,0.004480513,2.02e-05,1.13e-06,8.35e-06,5.43e-07,0.005794251,3.11e-07,2.2e-05,0.005813271,2.22e-05,2.63e-06,3.27e-06,1.08e-05,0.017546385,1.85e-07,1.58e-05,0.017607405,1.68e-05,8.68e-06,2.26e-06,5.02e-09,0.01659195,1.65e-07,1.04e-05,0.016890752,1.13e-05,4.8e-06,2.75e-06,5e-09
2014,"MAR","D",26.02196869,0.000368241,9.61e-06,0.000156035,0.000197888,0.00031526,5.1e-09,9.3e-06,0.000194918,0.009412406,2.65e-05,0.000389818,0.009941663,0.000416102,2.08e-05,9.54e-06,0.000332852,0.012294897,2.33e-05,0.000359892,0.012736516,0.000382028,2.62e-05,5.98e-06,0.000301593,0.039557557,2.06e-05,0.001334544,0.041308847,0.001663685,8.67e-05,4.52e-06,0.001216632,0.036800559,1.85e-05,0.001494285,0.038741429,0.001821695,7.35e-05,4.73e-06,0.001392385
2014,"MAR","U1",24.5370203,4.1e-06,3.33e-06,0,9.27e-07,9.27e-07,1.1e-09,8.43e-07,0,0.00624901,2.07e-07,2.24e-05,0.006318215,2.25e-05,1.32e-05,4.46e-06,2.6e-08,0.008259149,1.82e-07,3.75e-05,0.008317868,3.76e-05,1.36e-05,2.27e-06,2.57e-08,0.025947005,1.29e-07,4.68e-05,0.026054981,4.69e-05,3.76e-05,1.21e-06,1.28e-08,0.024515447,1.14e-07,4.22e-05,0.024615229,4.23e-05,3.48e-05,1.46e-06,1.27e-08
2014,"MAR","U2",24.5370203,4.1e-06,3.33e-06,0,9.27e-07,9.27e-07,1.1e-09,8.43e-07,0,0.00624901,2.07e-07,2.24e-05,0.006318215,2.25e-05,1.32e-05,4.46e-06,2.6e-08,0.008259149,1.82e-07,3.75e-05,0.008317868,3.76e-05,1.36e-05,2.27e-06,2.57e-08,0.025947005,1.29e-07,4.68e-05,0.026054981,4.69e-05,3.76e-05,1.21e-06,1.28e-08,0.024515447,1.14e-07,4.22e-05,0.024615229,4.23e-05,3.48e-05,1.46e-06,1.27e-08
2014,"MUR","D",32.55664739,0.001891558,4.98e-05,0.000382242,0.000991077,0.001787044,1.03e-08,4.9e-05,0.000921828,0.010021085,5.04e-05,0.00096258,0.011615071,0.000999298,3.04e-05,2.37e-05,0.000649223,0.012560261,4.53e-05,0.001005742,0.013926852,0.001061683,3.68e-05,1.63e-05,0.000661762,0.044495035,3.57e-05,0.011366423,0.056033783,0.01142894,0.000106415,1.25e-05,0.010880058,0.039618851,3.25e-05,0.012395634,0.052873677,0.012451705,8.79e-05,9.45e-06,0.012050327
2014,"MUR","U1",35.07492419,0.000150948,3.62e-06,0,0.000134717,0.000134717,0,3.64e-07,0.000134516,0.001784024,5.3e-08,8.46e-06,0.00221624,8.56e-06,1.6e-07,3.59e-06,2.73e-06,0.002375154,4.42e-08,2.57e-05,0.003058138,2.58e-05,4.14e-07,1.05e-06,2.35e-05,0.007306911,3.09e-08,2.74e-06,0.008280598,2.77e-06,5.06e-07,5.67e-07,2.24e-08,0.006922761,2.56e-08,2.21e-06,0.008922248,2.24e-06,4.05e-07,1.28e-06,2.24e-08
2014,"MUR","U2",35.07492419,0.000150948,3.62e-06,0,0.000134717,0.000134717,0,3.64e-07,0.000134516,0.001784024,5.3e-08,8.46e-06,0.00221624,8.56e-06,1.6e-07,3.59e-06,2.73e-06,0.002375154,4.42e-08,2.57e-05,0.003058138,2.58e-05,4.14e-07,1.05e-06,2.35e-05,0.007306911,3.09e-08,2.74e-06,0.008280598,2.77e-06,5.06e-07,5.67e-07,2.24e-08,0.006922761,2.56e-08,2.21e-06,0.008922248,2.24e-06,4.05e-07,1.28e-06,2.24e-08
2014,"REI","D",15.99300392,0.000508782,3.97e-05,0.000345247,0.000163017,0.000455474,4.5e-10,1.39e-05,0.000118107,0.007147651,4.4e-05,9.16e-05,0.007556898,0.000129804,5.7e-06,1.35e-05,6.71e-05,0.008833864,3.91e-05,9.76e-05,0.009241513,0.000130025,9.91e-06,8.89e-06,7.78e-05,0.029884127,3.11e-05,0.001507921,0.039200673,0.001531342,3.64e-05,6.51e-06,0.001469346,0.027117051,2.8e-05,0.001667281,0.036137904,0.001688189,2.1e-05,5.38e-06,0.001627911
2014,"REI","U1",18.69920778,4.37e-05,3.2e-06,0,1.32e-05,1.32e-05,0,1.99e-06,0,0.003630828,3.84e-07,7.9e-06,0.003635984,8.59e-06,4.96e-07,5.11e-06,0,0.004474759,3.49e-07,4.57e-06,0.004477539,6.08e-06,1.13e-06,2.42e-06,0,0.014443761,2.23e-07,6.35e-06,0.014448182,6.94e-06,3.76e-06,2.1e-06,0,0.013492886,2e-07,5.15e-06,0.013496374,5.69e-06,2.07e-06,2.33e-06,0
2014,"REI","U2",18.69920778,4.37e-05,3.2e-06,0,1.32e-05,1.32e-05,0,1.99e-06,0,0.003630828,3.84e-07,7.9e-06,0.003635984,8.59e-06,4.96e-07,5.11e-06,0,0.004474759,3.49e-07,4.57e-06,0.004477539,6.08e-06,1.13e-06,2.42e-06,0,0.014443761,2.23e-07,6.35e-06,0.014448182,6.94e-06,3.76e-06,2.1e-06,0,0.013492886,2e-07,5.15e-06,0.013496374,5.69e-06,2.07e-06,2.33e-06,0
2014,"UNT","D",20.26063269,0.001178965,7.64e-05,0.000288647,0.000655206,0.001094699,7.6e-09,8.29e-05,0.000385656,0.012887915,5.19e-05,0.000358138,0.013369877,0.000421704,1.84e-05,2.29e-05,0.000316807,0.015671308,4.25e-05,0.000402432,0.016191786,0.000441898,3.3e-05,2.21e-05,0.00035247,0.056089699,3.85e-05,0.003181615,0.058882288,0.003220066,9.12e-05,1.78e-05,0.002958669,0.048967489,3.44e-05,0.003417483,0.051919314,0.003451882,5.39e-05,1.24e-05,0.003273518
2014,"UNT","U1",25.38579045,0.000172841,2.42e-05,0,0.000165818,0.000165871,4.5e-10,6.62e-06,0.000156195,0.006744247,6.92e-07,2.29e-05,0.006780043,2.38e-05,5.92e-06,9.59e-06,1.94e-06,0.008265844,6.48e-07,4.3e-05,0.008446449,4.34e-05,1.13e-05,7.94e-06,2.77e-05,0.026752522,5.75e-07,3.9e-05,0.026792477,3.97e-05,3.21e-05,6.09e-06,7.62e-08,0.024435985,5.48e-07,2.34e-05,0.024469014,2.41e-05,1.91e-05,4.29e-06,7.6e-08
2014,"UNT","U2",25.38579045,0.000172841,2.42e-05,0,0.000165818,0.000165871,4.5e-10,6.62e-06,0.000156195,0.006744247,6.92e-07,2.29e-05,0.006780043,2.38e-05,5.92e-06,9.59e-06,1.94e-06,0.008265844,6.48e-07,4.3e-05,0.008446449,4.34e-05,1.13e-05,7.94e-06,2.77e-05,0.026752522,5.75e-07,3.9e-05,0.026792477,3.97e-05,3.21e-05,6.09e-06,7.62e-08,0.024435985,5.48e-07,2.34e-05,0.024469014,2.41e-05,1.91e-05,4.29e-06,7.6e-08
2014,"VAL","D",26.88089288,0.001489826,0.000192424,0.000519778,0.000890076,0.001324612,1.5e-10,0.000126396,0.000707884,0.012065855,8.69e-05,0.000678113,0.012866861,0.000785835,4.66e-06,2.95e-05,0.000548606,0.013315738,7.16e-05,0.000706247,0.014128244,0.000812506,9.26e-06,2.64e-05,0.000581959,0.053020337,8.99e-05,0.003109799,0.05766626,0.004042065,2.55e-05,2.07e-05,0.003076723,0.045725164,8.1e-05,0.003421211,0.049923301,0.004316816,1.5e-05,1.53e-05,0.003401406
2014,"VAL","U1",22.23544423,0.000576349,1.49e-05,7.35e-07,0.000562566,0.000562951,0,2.25e-06,0.000560319,0.005479841,2.68e-06,1.17e-05,0.00549187,1.42e-05,8.37e-08,5.65e-06,6.86e-06,0.006513369,2.38e-06,0.000121443,0.006653254,0.000123713,8.43e-08,3.65e-06,0.000117647,0.023731801,1.77e-06,2.89e-06,0.023734358,4.86e-06,8.3e-08,2.41e-06,6.35e-08,0.020930797,1.58e-06,2.01e-06,0.020932551,3.98e-06,8.26e-08,1.87e-06,6.32e-08
2014,"VAL","U2",22.23544423,0.000576349,1.49e-05,7.35e-07,0.000562566,0.000562951,0,2.25e-06,0.000560319,0.005479841,2.68e-06,1.17e-05,0.00549187,1.42e-05,8.37e-08,5.65e-06,6.86e-06,0.006513369,2.38e-06,0.000121443,0.006653254,0.000123713,8.43e-08,3.65e-06,0.000117647,0.023731801,1.77e-06,2.89e-06,0.023734358,4.86e-06,8.3e-08,2.41e-06,6.35e-08,0.020930797,1.58e-06,2.01e-06,0.020932551,3.98e-06,8.26e-08,1.87e-06,6.32e-08
2014,"VIL","D",33.88810683,0.00019545,3.82e-05,0.000137871,2.02e-05,0.000168894,0,6.89e-07,1.95e-05,0.007107252,2.39e-05,4.67e-05,0.007240838,7.07e-05,6.84e-07,4.08e-06,2.15e-05,0.009048783,2.16e-05,4.94e-05,0.009174014,7.05e-05,2e-06,3.07e-06,2.25e-05,0.030435058,1.96e-05,0.000495045,0.031174246,0.000726196,6.93e-06,2.52e-06,0.000472289,0.027567084,1.78e-05,0.000539443,0.028346346,0.000769195,3.78e-06,2.77e-06,0.000523256
2014,"VIL","U1",32.89671535,6.37e-06,6.02e-06,7.2e-08,1.02e-07,2.35e-07,0,1.02e-07,0,0.002975661,4.53e-07,1.83e-06,0.002977468,2.23e-06,0,1.83e-06,0,0.00340877,4.12e-07,1.02e-06,0.003409711,1.33e-06,0,1.02e-06,0,0.012437117,2.89e-07,8.63e-07,0.012437892,1.08e-06,0,8.63e-07,0,0.011105147,2.62e-07,1.68e-06,0.011106762,1.89e-06,0,1.57e-06,0
2014,"VIL","U2",32.89671535,6.37e-06,6.02e-06,7.2e-08,1.02e-07,2.35e-07,0,1.02e-07,0,0.002975661,4.53e-07,1.83e-06,0.002977468,2.23e-06,0,1.83e-06,0,0.00340877,4.12e-07,1.02e-06,0.003409711,1.33e-06,0,1.02e-06,0,0.012437117,2.89e-07,8.63e-07,0.012437892,1.08e-06,0,8.63e-07,0,0.011105147,2.62e-07,1.68e-06,0.011106762,1.89e-06,0,1.57e-06,0
2014,"ZUL","D",34.48562987,0.00023279,4.21e-05,0.000171927,4.15e-05,0.000203904,0,1.12e-06,4.07e-05,0.011786635,2e-05,5.34e-05,0.011839751,7.47e-05,5.83e-07,3.37e-06,4.11e-05,0.01503403,1.65e-05,5.51e-05,0.015076347,7.2e-05,1.96e-06,2.58e-06,4.15e-05,0.050937483,1.55e-05,0.000723768,0.05139877,0.000987215,7.12e-06,2.07e-06,0.000700791,0.046184904,1.38e-05,0.000884412,0.046782679,0.001146164,3.86e-06,1.48e-06,0.000870698
2014,"ZUL","U1",38.23399265,1.97e-05,9.36e-06,5.52e-07,1.05e-06,3.14e-06,0,1.62e-07,0,0.006598519,7.39e-07,4.24e-06,0.006612121,5.33e-06,1.73e-07,1.64e-06,0,0.008289338,6.9e-07,4.76e-06,0.008303356,5.73e-06,5.8e-07,1.03e-06,0,0.027547768,3.2e-07,7.18e-06,0.027566988,7.78e-06,2.11e-06,8.54e-07,0,0.025224914,2.73e-07,4.52e-06,0.02523677,5.05e-06,1.14e-06,6.01e-07,0
2014,"ZUL","U2",38.23399265,1.97e-05,9.36e-06,5.52e-07,1.05e-06,3.14e-06,0,1.62e-07,0,0.006598519,7.39e-07,4.24e-06,0.006612121,5.33e-06,1.73e-07,1.64e-06,0,0.008289338,6.9e-07,4.76e-06,0.008303356,5.73e-06,5.8e-07,1.03e-06,0,0.027547768,3.2e-07,7.18e-06,0.027566988,7.78e-06,2.11e-06,8.54e-07,0,0.025224914,2.73e-07,4.52e-06,0.02523677,5.05e-06,1.14e-06,6.01e-07,0
